"Messick, Ex parte, 7 USPQ 57, 1930 C.D. 6, 400 O.G. 3 (Comm’r Pat.1930)",1930
"Greenfield, In re, 40 F.2d 775, 5 USPQ 474 (CCPA 1930)",1930
"Gibson, In re, 39 F.2d 975, 5 USPQ 230 (CCPA 1930)",1930
"Schnell, In re, 46 F.2d 203, 8 USPQ 19 (CCPA 1931)",1931
"Sachs v. Wadsworth, 48 F.2d 928, 9 USPQ 252 (CCPA 1931)",1931
"Marden, In re, 47 F.2d 958 (CCPA 1931)",1931
"Kattwinkle, Ex parte, 12 USPQ 11 (Bd. App. 1931)",1931
"Hargraves, In re, 53 F.2d 900, 11 USPQ 240 (CCPA 1931)",1931
"Greenewalt v. Stanley, 54 F.2d 195, 12 USPQ 122 (3d Cir. 1931)",1931
"Gray, In re, 53 F.2d 520, 11 USPQ 255 (CCPA 1931)",1931
"Am. Fruit Growers, Inc. v. Brogdex Co., 283 U.S. 1, 51 S. Ct. 328, 75 L. Ed. 801, 1931 Dec. Commr Pat. 711 (1931)",1931
"Wells, In re, 56 F.2d 674 (CCPA 1932)",1932
"Wagenhorst, In re, 62 F.2d 831, 16 USPQ 126, 20 CCPA 829 (CCPA 1933)",1933
"Lilienfeld, In re, 67 F.2d 920 (CCPA 1933)",1933
"Keystone Driller Co. v. Gen’l Excavator Co., 290 U.S. 240, 19 USPQ 228 (1933)",1933
"Gibson, Ex parte, 20 USPQ 249 (Bd. App. 1933)",1933
"Radio Corp. of America v. Radio Eng’g Labs., Inc., 293 U.S. 1, 21 USPQ 353 (1934)",1934
"Northam Warren Corp. v. D. F. Newfield Co., 7 F. Supp 773, 22 USPQ 313 (E.D.N.Y. 1934)",1934
"Dreyfus, In re, 73 F.2d 931 (CCPA 1934)",1934
"Young, In re, 75 F.2d 996, 25 USPQ 69 (CCPA 1935)",1935
"Quayle, Ex parte, 25 USPQ 74, 1935 C.D. 11, 453 O.G. 213 (Comm’r Pat. 1935)",1935
"Metropolitan Eng. Co. v. Coe, 78 F.2d 199, 25 USPQ 216 (D.C. Cir. 1935)",1935
"Altoona Publix Theatres v. American Tri-Ergon Corp., 294 U.S. 477, 24 USPQ 308 (1935)",1935
"Steenbock, In re, 83 F.2d 912, 30 USPQ 45 (CCPA 1936)",1936
"Guastavino, In re, 83 F.2d 913, 29 USPQ 532 (CCPA 1936)",1936
"Davis v. Carrier, 81 F.2d 250, 28 USPQ 227 (CCPA 1936)",1936
"Barber, In re, 81 F.2d 231, 28 USPQ 187 (CCPA 1936)",1936
"Hull v. Davenport, 90 F.2d 103, 33 USPQ 506 (CCPA 1937)",1937
"Gulliksen v. Halberg, 75 USPQ 252 (Bd. App. 1937)",1937
"Becket, In re, 88 F.2d 684 (CCPA 1937)",1937
"Soll, In re, 97 F.2d 623, 38 USPQ 189 (CCPA 1938)",1938
"Salsbury, Ex parte, 38 USPQ 149 (Comm’r Pat. 1938)",1938
"Milton, Ex parte, 63 USPQ 132 (P.O. Super. Exam. 1938)",1938
"Lincoln Engineering Co. v. Stewart-Warner Corp., 303 U.S. 545, 37 USPQ 1 (1938)",1938
"General Elec. Co. v. Wabash Appliance Corp., 304 U.S. 364 (1938)",1938
"Electric Storage Battery Co. v. Shimadzu, 307 U.S. 5, 41 USPQ 155 (1938)",1938
"Rosenberg, Ex parte, 46 USPQ 393 (Bd. App. 1939)",1939
"Mackay Radio & Tel. Co. v. Radio Corp. of America, 306 U.S. 86, 40 USPQ 199 (1939)",1939
"King, In re, 107 F.2d 618 (CCPA 1939)",1939
"Bowyer, Ex parte, 42 USPQ 526, 1939 C.D. 5, 505 O.G. 759 (Comm’r Pat. 1939)",1939
"Bostwick, In re, 102 F.2d 886, 41 USPQ 279 (CCPA 1939)",1939
"Gillman v. Stern, 114 F.2d 28, 46 USPQ 430 (2d Cir. 1940)",1940
"Clifford, Ex parte, 49 USPQ 152 (Bd. App. 1940)",1940
"Arzberger, In re, 112 F.2d 834, 46 USPQ 32 (CCPA 1940)",1940
"United States v. Morgan, 313 U.S. 409, 61 S. Ct. 999 (1941)",1941
"Peterson, Ex parte, 49 USPQ 119, 1941 C.D. 8 (Comm’r Pat. 1941)",1941
"Hale, Ex parte, 49 USPQ 209 (Bd. App. 1941)",1941
"Grayson, Ex parte, 51 USPQ 413 (Bd. App. 1941)",1941
"Gebauer-Fuelnegg, In re, 121 F.2d 505, 50 USPQ 125 (CCPA 1941)",1941
"Dunn v. Ragin, 50 USPQ 472 (Bd. Pat. Inter. 1941)",1941
"Bergen, In re, 120 F.2d 329, 49 USPQ 749 (CCPA 1941)",1941
"United States Indus. Chem., Inc. v. Carbide and Carbon Chem. Corp., 315 U.S. 668, 53 USPQ 6 (1942)",1942
"United Carbon Co. v. Binney & Smith Co., 317 U.S. 228 (1942)",1942
"Swenson, In re, 132 F.2d 1020, 56 USPQ 372 (CCPA 1942)",1942
"Bertsch, In re, 132 F.2d 1014, 56 USPQ 379 (CCPA 1942)",1942
"Sweet, In re, 136 F.2d 722, 58 USPQ 327 (CCPA 1943)",1943
"Grady, Ex parte, 59 USPQ2d 276 (Comm’r Pat. 1943)",1943
"Chevenard, In re, 139 F.2d 711, 60 USPQ 239 (CCPA 1943)",1943
"Vickers, In re, 141 F.2d 522, 61 USPQ 122 (CCPA 1944)",1944
"Peterson, Ex parte, 63 USPQ 99 (Bd. App. 1944)",1944
"Oppenauer, In re, 143 F.2d 974, 62 USPQ 297 (CCPA 1944)",1944
"Monogram Mfg. v. F. & H. Mfg., 144 F.2d 412, 62 USPQ 409 (9th Cir. 1944)",1944
"Broos v. Barton, 142 F.2d 690, 61 USPQ 447 (CCPA 1944)",1944
"Bogoslowsky v. Huse, 142 F.2d 75, 61 USPQ 349 (CCPA 1944)",1944
"Sinclair & Carroll Co. v. Interchemical Corp., 325 U.S. 327, 65 USPQ 297 (1945)",1945
"Kluis, Ex parte, 70 USPQ 165 (Bd. App. 1945)",1945
"Scherl, In re, 156 F.2d 72, 70 USPQ 204 (CCPA 1946)",1946
"Martin, In re, 154 F.2d 126, 69 USPQ 75 (CCPA 1946)",1946
"Lawrence, Ex parte, 70 USPQ 326, 1946 C.D. 1 (Comm’r Pat. 1946)",1946
"Crosby, In re, 157 F.2d 198, 71 USPQ 73 (CCPA 1946)",1946
"Cowles, In re, 156 F.2d 551, 70 USPQ 419 (CCPA 1946)",1946
"Burhans, In re, 154 F.2d 690, 69 USPQ 330 (CCPA 1946)",1946
"Beck, In re, 155 F.2d 398, 69 USPQ 520 (CCPA 1946)",1946
"Seid, In re, 161 F.2d 229, 73 USPQ 431 (CCPA 1947)",1947
"Michalek, In re, 162 F.2d 229, 74 USPQ 107 (CCPA 1947)",1947
"Merz, Ex parte, 75 USPQ 296 (Bd. App. 1947)",1947
"Jones, In re, 162 F.2d 479, 74 USPQ 149 (CCPA 1947)",1947
"Edgerton v. Kingsland, 168 F.2d 121, 75 USPQ 307 (D.C. Cir. 1947)",1947
"Waite, In re, 168 F.2d 104, 77 USPQ 586 (CCPA 1948)",1948
"Switzer, In re, 166 F.2d 827, 77 USPQ 156 (CCPA 1948)",1948
"Huelster v. Reiter, 168 F.2d 542, 78 USPQ 82 (CCPA 1948)",1948
"Harris, Ex parte, 79 USPQ 439 (Comm’r Pat. 1948)",1948
"Funk Bros. Seed Co. v. Kalo Inoculant Co., 333 U.S. 127, 76 USPQ 280 (1948)",1948
"Davis, Ex parte, 80 USPQ 448 (Bd. App. 1948)",1948
"Birmingham v. Randall, 171 F.2d 957, 80 USPQ 371 (CCPA 1948)",1948
"Stevens, In re, 173 F.2d 1015, 81 USPQ 362 (CCPA 1949)",1949
"Shepherd, In re, 172 F.2d 560, 80 USPQ 495 (CCPA 1949)",1949
"Kendall v. Searles, 173 F.2d 986, 81 USPQ 363 (CCPA 1949)",1949
"Hunt Co. v. Mallinckrodt Chem. Works, 177 F.2d 583, 83 USPQ 277 (2d Cir. 1949)",1949
"Herrmann, In re, 261 F.2d 598, 120 USPQ 182 (CCPA 1949)",1949
"Hasche, Ex parte, 86 USPQ 481 (Bd. App. 1949)",1949
"Hall, Ex parte, 83 USPQ 38 (Bd. App. 1949)",1949
"Finley, In re, 174 F.2d 130, 81 USPQ 383 (CCPA 1949)",1949
"Reid, In re, 179 F.2d 998, 84 USPQ 478 (CCPA 1950)",1950
"Mowry, Ex parte, 91 USPQ 219 (Bd. App. 1950)",1950
"Jennings, In re, 182 F.2d 207, 86 USPQ 68 (CCPA 1950)",1950
"Japikse, In re, 181 F.2d 1019, 86 USPQ 70 (CCPA 1950)",1950
"Heritage, In re, 182 F.2d 639, 86 USPQ 160 (CCPA 1950)",1950
"Great Atlantic & P. Tea Co. v. Supermarket Equipment Corp., 340 U.S. 147, 87 USPQ 303 (1950)",1950
"Graver Tank & Mfg. Co. v. Linde Air Products, 339 U.S. 605, 85 USPQ 328 (1950)",1950
"Field v. Knowles, 183 F.2d 593, 86 USPQ 373 (CCPA 1950)",1950
"Smyth, In re, 189 F.2d 982, 90 USPQ 106 (CCPA 1951)",1951
"Kropa v. Robie, 187 F.2d 150, 88 USPQ 478 (CCPA 1951)",1951
"Josserand, In re, 188 F.2d 486, 89 USPQ 371 (CCPA 1951)",1951
"Bourne v. Jones, 114 F. Supp 413, 98 USPQ 206 (S.D. Fla. 1951)",1951
"Application Filed Nov. 16, 1945, In re, 89 USPQ 280, 1951 C.D. 1, 646 O.G. 5 (Comm’r Pat. 1951)",1951
"Lindberg, In re, 194 F.2d 732, 93 USPQ 23 (CCPA 1952)",1952
"Hirschler, Ex parte, 110 USPQ 384 (Bd. App. 1952)",1952
"Hershberger, Ex parte, 96 USPQ 54 (Bd. App. 1952)",1952
"Schechter, In re, 205 F.2d 185, 98 USPQ 144 (CCPA 1953)",1953
"Phelan, In re, 205 F.2d 183, 98 USPQ 156 (CCPA 1953)",1953
"Morway v. Bondi, 203 F.2d 742, 97 USPQ 318 (CCPA 1953)",1953
"McKenna, In re, 203 F.2d 717, 97 USPQ 348 (CCPA 1953)",1953
"Hook, Ex parte, 102 USPQ 130 (Bd. App. 1953)",1953
"Haller, Ex parte, 103 USPQ 332 (Bd. App. 1953)",1953
"Hall, In re, 208 F.2d 370, 100 USPQ 46 (CCPA 1953)",1953
"Stevens, In re, 212 F.2d 197, 101 USPQ 284 (CCPA 1954)",1954
"Pio, In re, 217 F.2d 956, 104 USPQ 177 (CCPA 1954)",1954
"Mazer v. Stein, 347 U.S. 201, 100 USPQ 325 (1954)",1954
"General Motors Corp. v. Bendix Aviation Corp., 123 F. Supp 506, 102 USPQ 58 (N.D. Ind. 1954)",1954
"Gearon v. United States, 121 F. Supp. 652, 101 USPQ 460 (Ct. Cl. 1954)",1954
"Fredericksen, In re, 213 F.2d 547, 102 USPQ 35 (CCPA 1954)",1954
"Vander Wal, Ex parte, 109 USPQ 119, 1956 C.D. 11, 705 O.G. 5 (Bd. Pat. App. 1955)",1955
"Rose, In re, 220 F.2d 459, 105 USPQ 237 (CCPA 1955)",1955
"Hough, In re, 108 USPQ 89, 703 O.G.200 (Comm’r Pat. 1955)",1955
"Gwinn, Ex parte, 112 USPQ 439 (Bd. App. 1955)",1955
"Gazda, In re, 219 F.2d 449, 104 USPQ 400 (CCPA 1955)",1955
"Copenhaver, Ex parte, 109 USPQ 118 (Bd. Pat. App. & Inter. 1955)",1955
"Ayers, Ex parte, 108 USPQ 444 (Bd. App. 1955)",1955
"Application Papers Filed Sept. 10, 1954, In re, 108 USPQ 340 (Comm’r Pat. 1955)",1955
"Aller, In re, 220 F.2d 454, 105 USPQ 233 (CCPA 1955)",1955
"Ward, In re, 236 F.2d 428, 111 USPQ 101 (CCPA 1956)",1956
"Schlittler, In re, 234 F.2d 882, 110 USPQ 304 (CCPA 1956)",1956
"Russell, In re, 239 F.2d 387, 112 USPQ 58 (CCPA 1956)",1956
"Rohm & Haas Co. v. Roberts Chem., Inc., 142 F. Supp. 499, 110 USPQ 93 (S.W. Va. 1956)",1956
"Gray, In re, 115 USPQ 80 (Comm’r Pat. 1956)",1956
"Glavas, In re, 230 F.2d 447, 109 USPQ 50 (CCPA 1956)",1956
"Garrett v. Cox, 233 F.2d 343, 110 USPQ 52 (CCPA 1956)",1956
"Cornwall, In re, 230 F.2d 457, 109 USPQ 57 (CCPA 1956)",1956
"Chilowsky, In re, 229 F.2d 457, 108 USPQ 321 (CCPA 1956)",1956
"Application Papers Filed Jan. 20, 1956, In re, 706 O.G. 4 (Comm’r Pat. 1956)",1956
"Stempel, In re, 241 F.2d 755, 113 USPQ 77 (CCPA 1957)",1957
"Shokal, In re, 242 F.2d 771, 113 USPQ 283 (CCPA 1957)",1957
"Shell Dev. Co. v. Watson, 149 F. Supp. 279 (D.D.C. 1957)",1957
"Reuge, Ex parte, 115 USPQ 51 (Bd. Pat. App. & Inter. 1957)",1957
"Ockert, In re, 245 F.2d 467, 114 USPQ 330 (CCPA 1957)",1957
"Mosher, In re, 248 F.2d 956, 115 USPQ 140 (CCPA 1957)",1957
"Hack, In re, 245 F.2d 246, 114 USPQ 161 (CCPA 1957)",1957
"Fox, Ex parte, 128 USPQ 157, 1960 C.D. 28, 761 O.G. 906 (Bd. App. 1957)",1957
"Ferguson, Ex parte, 117 USPQ 229 (Bd. App. 1957)",1957
"Blaisdell, In re, 242 F.2d 779, 113 USPQ 289 (CCPA 1957)",1957
"White, Ex parte, 759 O.G. 783 (Bd. App. 1958)",1958
"Watson v. Allen, 254 F.2d 342, 117 USPQ 68 (D.C. Cir. 1958)",1958
"Venner, In re, 262 F.2d 91, 120 USPQ 193 (CCPA 1958)",1958
"Tenney, In re, 254 F.2d 619, 117 USPQ 348 (CCPA 1958)",1958
"Teague, In re, 254 F.2d 145, 117 USPQ 284 (CCPA 1958)",1958
"Tansel, In re, 253 F.2d 241, 117 USPQ 188 (CCPA 1958)",1958
"Stanley, Ex parte, 121 USPQ 621 (Bd. App. 1958)",1958
"Ruscetta, In re, 255 F.2d 687, 118 USPQ 101 (CCPA 1958)",1958
"Ruff, In re, 256 F.2d 590, 118 USPQ 340 (CCPA 1958)",1958
"Rogoff, In re, 261 F.2d 601, 120 USPQ 185 (CCPA 1958)",1958
"Rieser v. Williams, 225 F.2d 419, 118 USPQ 96 (CCPA 1958)",1958
"Jones v. Progress Ind., Inc., 163 F. Supp. 824, 119 USPQ 92 (D. R.I. 1958)",1958
"Hollingsworth, In re, 253 F.2d 238, 117 USPQ 182 (CCPA 1958)",1958
"Ekenstam, In re, 256 F.2d 321, 118 USPQ 349 (CCPA 1958)",1958
"Chicopee Mfg. Corp. v. Columbus Fiber Mills Co., 165 F. Supp. 307, 118 USPQ 53 (M.D. Ga. 1958)",1958
"Brian, Ex parte, 118 USPQ 242 (Bd. App. 1958)",1958
"Spencer, In re, 273 F.2d 181, 124 USPQ 175 (CCPA 1959)",1959
"Rubinfield, In re, 270 F.2d 391, 123 USPQ 210 (CCPA 1959)",1959
"Rubin, Ex parte, 128 USPQ 440 (Bd. App. 1959)",1959
"Ratti, In re, 270 F.2d 810, 123 USPQ 349 (CCPA 1959)",1959
"Keizer v. Bradley, 270 F.2d 396, 123 USPQ 215 (CCPA 1959)",1959
"Fuge, In re, 272 F.2d 954, 124 USPQ 105 (CCPA 1959)",1959
"Fitzgerald v. Arbib, 268 F.2d 763, 122 USPQ 530 (CCPA 1959)",1959
"Benson, In re, 122 USPQ 279, 1959 C.D. 5, 744 O.G. 353 (Comm’r Pat. 1959)",1959
"Willingham, In re, 282 F.2d 353, 127 USPQ 211 (CCPA 1960)",1960
"Trimless Cabinets, In re, 128 USPQ 95 (Comm’r Pat. 1960)",1960
"Slayter, In re, 276 F.2d 408, 125 USPQ 345 (CCPA 1960)",1960
"Ruth, In re, 278 F.2d 729, 126 USPQ 155 (CCPA 1960)",1960
"Rothermel, In re, 276 F.2d 393, 125 USPQ 328 (CCPA 1960)",1960
"Pierce v. Watson, 275 F.2d 890, 124 USPQ 356 (D.C. Cir. 1960)",1960
"Panagrossi, In re, 277 F.2d 181, 125 USPQ 410 (CCPA 1960)",1960
"Olah, Ex parte, 131 USPQ 41 (Bd. App. 1960)",1960
"Nelson, In re, 280 F.2d 172, 126 USPQ 242 (CCPA 1960)",1960
"Nehrenberg, In re, 280 F.2d 161, 126 USPQ 383 (CCPA 1960)",1960
"Moler v. Purdy, 131 USPQ 276 (Bd. Pat. Inter. 1960)",1960
"Mills, In re, 281 F.2d 218, 126 USPQ 513 (CCPA 1960)",1960
"Leshin, In re, 277 F.2d 197, 125 USPQ 416 (CCPA 1960)",1960
"Johnson, In re, 282 F.2d 370, 127 USPQ 216 (CCPA 1960)",1960
"Hill, In re, 284 F.2d 955, 128 USPQ 197 (CCPA 1960)",1960
"Heckman, Ex parte, 135 USPQ 229 (P.O. Super. Exam. 1960)",1960
"Harza, In re, 274 F.2d 669, 124 USPQ 378 (CCPA 1960)",1960
"Crockett, In re, 279 F.2d 274, 126 USPQ 186 (CCPA 1960)",1960
"Blisscraft of Hollywood v. United Plastic Co., 189 F. Supp 333, 127 USPQ 452 (S.D.N.Y. 1960)",1960
"Armstrong, In re, 280 F.2d 132, 126 USPQ 281 (CCPA 1960)",1960
"Thumm, Ex parte, 132 USPQ 66 (Bd. App. 1961)",1961
"Steigerwald, Ex parte, 131 USPQ 74 (Bd. App. 1961)",1961
"Pierce v. Allen B. DuMont Laboratories, Inc., 297 F.2d 323, 131 USPQ 340 (3d Cir. 1961)",1961
"Philco Corp. v. Admiral Corp., 199 F. Supp. 797, 131 USPQ 413 (D. Del. 1961)",1961
"Morton, Ex parte, 134 USPQ 407 (Bd. App. 1961)",1961
"Moreton, In re, 288 F.2d 708, 129 USPQ 227 (CCPA 1961)",1961
"Lamb, In re, 286 F.2d 610, 128 USPQ 539 (CCPA 1961)",1961
"Krimmel, In re, 292 F.2d 948, 130 USPQ 215 (CCPA 1961)",1961
"Kochan, Ex parte, 131 USPQ 204 (Bd. App. 1961)",1961
"Knapp Monarch Co., In re, 296 F.2d 230, 132 USPQ 6 (CCPA 1961)",1961
"Humber, Ex parte, 217 USPQ 265 (Bd. App. 1961)",1961
"Garbo, In re, 287 F.2d 192, 129 USPQ 72 (CCPA 1961)",1961
"Fong, In re, 288 F.2d 932, 129 USPQ 264 (CCPA 1961)",1961
"Dulberg, In re, 289 F.2d 522, 129 USPQ 348 (CCPA 1961)",1961
"Bush, In re, 296 F.2d 491, 131 USPQ 263 (CCPA 1961)",1961
"Bondiou, Ex parte, 132 USPQ 356 (Bd. App. 1961)",1961
"Bergel, In re, 292 F.2d 955, 130 USPQ 206 (1961)",1961
"Wolfensperger, In re, 302 F.2d 950, 133 USPQ 537 (CCPA 1962)",1962
"Wilson, In re, 311 F.2d 266, 135 USPQ 442 (CCPA 1962)",1962
"Wilkinson, In re, 304 F.2d 673, 134 USPQ 171 (CCPA 1962)",1962
"Sus, In re, 306 F.2d 494, 134 USPQ 301 (CCPA 1962)",1962
"Steele, In re, 305 F.2d 859, 134 USPQ 292 (CCPA 1962)",1962
"Sobin, Ex parte, 139 USPQ 528 (Bd. App. 1962)",1962
"Sinex, In re, 309 F.2d 488, 135 USPQ 302 (CCPA 1962)",1962
"Simon, In re, 302 F.2d 737, 133 USPQ 524 (CCPA 1962)",1962
"Rainer, In re, 305 F.2d 505, 134 USPQ 343 (CCPA 1962)",1962
"Petering, In re, 301 F.2d 676, 133 USPQ 275 (CCPA 1962)",1962
"Novak, In re, 306 F.2d 924, 134 USPQ 335 (CCPA 1962)",1962
"LeGrice, In re, 301 F.2d 929, 133 USPQ 365 (CCPA 1962)",1962
"Kelly, In re, 305 F.2d 909, 134 USPQ 397 (CCPA 1962)",1962
"Hovlid v. Asari, 305 F.2d 747, 134 USPQ 162 (9th Cir. 1962)",1962
"Hidy, In re, 303 F.2d 954, 133 USPQ 650 (CCPA 1962)",1962
"Hartop, In re, 311 F.2d 249, 135 USPQ 419 (CCPA 1962)",1962
"Gay, In re, 309 F.2d 769, 135 USPQ 311 (CCPA 1962)",1962
"Chilowsky, In re, 306 F.2d 908, 134 USPQ 515 (CCPA 1962)",1962
"Benger Labs. Ltd. v. R.K. Laros Co., 209 F. Supp. 639, 135 USPQ 11 (E.D. Pa. 1962)",1962
"Alpert v. Slatin, 305 F.2d 891, 134 USPQ 296 (CCPA 1962)",1962
"Zickendraht, In re, 319 F.2d 225, 138 USPQ 22 (CCPA 1963)",1963
"Winkler v. Ladd, 221 F. Supp. 550, 138 USPQ 666 (D.D.C. 1963)",1963
"Tucker Aluminum Prods. v. Grossman, 312 F.2d 393, 136 USPQ 244 (9th Cir. 1963)",1963
"Szwarc, In re, 319 F.2d 277, 138 USPQ 208 (CCPA 1963)",1963
"Soli, In re, 317 F.2d 941, 137 USPQ 797 (CCPA 1963)",1963
"Sapp, In re, 324 F.2d 1021, 139 USPQ 552 (CCPA 1963)",1963
"Papesch, In re, 315 F.2d 381, 137 USPQ 43 (CCPA 1963)",1963
"Ovist, Ex parte, 152 USPQ 709 (Bd. App. 1963)",1963
"Otto, In re, 312 F.2d 937, 136 USPQ 458 (CCPA 1963)",1963
"Krammes, In re, 314 F.2d 813, 137 USPQ 60 (CCPA 1963)",1963
"Janakirama-Rao, In re, 317 F.2d 951, 137 USPQ 893 (CCPA 1963)",1963
"Isaacs, In re, 347 F.2d 889, 146 USPQ 193 (CCPA 1963)",1963
"Fried, In re, 312 F.2d 930, 136 USPQ 429 (CCPA 1963)",1963
"Druey, In re, 319 F.2d 237, 138 USPQ 39 (CCPA 1963)",1963
"Dilnot, In re, 319 F.2d 188, 138 USPQ 248 (CCPA 1963)",1963
"Citron, In re, 325 F.2d 248, 139 USPQ 516 (CCPA 1963)",1963
"Chandler, In re, 319 F.2d 211, 138 USPQ 138 (CCPA 1963)",1963
"Zenitz, In re, 333 F.2d 924, 142 USPQ 158 (CCPA 1964)",1964
"Wooddy, In re, 331 F.2d 636, 141 USPQ 518 (CCPA 1964)",1964
"Ushakoff v. United States, 327 F.2d 669, 140 USPQ 341 (Ct. Cl. 1964)",1964
"Switzer v. Sockman, 333 F.2d 935, 142 USPQ 226 (CCPA 1964)",1964
"Sitz, In re, 331 F.2d 617, 141 USPQ 505 (CCPA 1964)",1964
"Sarett, In re, 327 F.2d 1005, 140 USPQ 474 (CCPA 1964)",1964
"Mogen David Wine Corp., In re, 328 F.2d 925, 140 USPQ 575 (CCPA 1964)",1964
"Lorenz v. Finkl, 333 F.2d 885, 142 USPQ 26 (CCPA 1964)",1964
"Lopresti, In re, 333 F.2d 932, 142 USPQ 177 (CCPA 1964)",1964
"Jaffe, Ex parte, 147 USPQ 45 (Bd. of App. 1964)",1964
"Harry, In re, 333 F.2d 920, 142 USPQ 164 (CCPA 1964)",1964
"Gustafson, In re, 331 F.2d 905, 141 USPQ 585 (CCPA 1964)",1964
"Gottlieb, In re, 328 F.2d 1016, 140 USPQ 665 (CCPA 1964)",1964
"Fried, In re, 329 F.2d 323, 141 USPQ 27 (CCPA 1964)",1964
"De Lajarte, In re, 337 F.2d 870, 143 USPQ 256 (CCPA 1964)",1964
"Cole, In re, 326 F.2d 769, 140 USPQ 230 (CCPA 1964)",1964
"Christensen, In re, 330 F.2d 652, 141 USPQ 295 (CCPA 1964)",1964
"Carletti, In re, 328 F.2d 1020, 140 USPQ 653 (CCPA 1964)",1964
"Blout, In re, 333 F.2d 928, 142 USPQ 173 (CCPA 1964)",1964
"Biesecker, Ex parte, 144 USPQ 129 (Bd. App. 1964)",1964
"Albertson, In re, 332 F.2d 379, 141 USPQ 730 (CCPA 1964)",1964
"Wise, In re, 340 F.2d 982, 144 USPQ 354 (CCPA 1965)",1965
"Tanczyn, In re, 347 F.2d 830, 146 USPQ 298 (CCPA 1965)",1965
"Schulze, In re, 346 F.2d 600, 145 USPQ 716 (CCPA 1965)",1965
