Part,Chapter,Section,Paragraph,Update Status,Title,Links to MPEP,Links to 35USC,Links to 37CFR,Links to Cases and Actions
MPEP,1400,1411.02,,,New Matter [R-08.2017],,,,
MPEP,1400,1411.02,,,".01 Rejection, 35 U.S.C.",,,,
MPEP,1400,1412,,,Content of Claims [R-08.2012],,,,
MPEP,1400,1412.01,,,Reissue Claims Must Be for Same General Invention [R-08.2017],,,,
MPEP,1400,1412.01(I),,,FAILURE TO TIMELY FILE A CONTINUING APPLICATION PRIOR TO ISSUANCE OF ORIGINAL PATENT,,,,
MPEP,1400,1412.01(I),p1,,,,35 U.S.C. 251; ,,"In re Watkinson, 900 F.2d 230, 14 USPQ2d 1407 (Fed. Cir. 1990); In re Weiler, 790 F.2d 1576, 229 USPQ 673 (Fed. Cir. 1986); In re Orita, 550 F.2d 1277, 1280, 193 USPQ 145, 148 (CCPA 1977); In re Mead, 581 F.2d 251, 198 USPQ 412 (CCPA 1978); In re Doyle, 293 F.3d 1355, 63 USPQ2d 1161 (Fed. Cir. 2002); "
MPEP,1400,1412.01(II),,,OVERLOOKED ASPECTS,,,,
MPEP,1400,1412.01(II),p1,,,,,,
MPEP,1400,1412.01(II),p2,,,,,,"In re Youman, 679 F.3d 1335, 102 USPQ2d 1862 (Fed. Cir. 2012); "
MPEP,1400,1412.01(II),p3,,,,,,
MPEP,1400,1412.01(II),p4,,,,,,
MPEP,1400,1412.01(II),p5,,,,,,
MPEP,1400,1412.02,,,Recapture of Canceled Subject Matter [R-08.2017],,,,
MPEP,1400,1412.02(I),,,DEFINITIONS,,,,
MPEP,1400,1412.02(I),p1,,,,,,
MPEP,1400,1412.02(I),p2,,,,,,
MPEP,1400,1412.02(I),p3,,,,,,
MPEP,1400,1412.02(I),p4,,,,,,"In re Youman, 679 F.3d 1335,1346 n.4, 102 USPQ2d 1862,1870 n.4 (Fed. Cir. 2012); "
MPEP,1400,1412.02(I),p5,,,,,,
MPEP,1400,1412.02(I),p6,,,,,,
MPEP,1400,1412.02(I),p7,,,,,37 CFR 1.173(g); ,
MPEP,1400,1412.02(I),p8,,,,35 U.S.C. 251; ,,
MPEP,1400,1412.02(I),p9,,,,,,
MPEP,1400,1412.02(II),,,THREE STEP TEST FOR RECAPTURE:,,,,
MPEP,1400,1412.02(II),p1,,,,,,
MPEP,1400,1412.02(II),p2,,,,,,
MPEP,1400,1412.02(II),p3,,,,,,
MPEP,1400,1412.02(II)(A),,,The First Step - Is There Broadening?,,,,
MPEP,1400,1412.02(II)(A),p1,,,,,,
MPEP,1400,1412.02(II)(B),,,The Second Step - Does Any Broadening Aspect of the Reissued Claim Relate to Surrendered Subject Matter?,,,,
MPEP,1400,1412.02(II)(B),p1,,,,,,
MPEP,1400,1412.02(II)(B)(1),,,The Two Sub-Steps:,,,,
MPEP,1400,1412.02(II)(B)(2),,,Examples of the Second Step Analysis:,,,,
MPEP,1400,1412.02(II)(C),,,"The Third Step - Are the Reissue Claims Materially Narrowed in Other Respects, and Hence Avoid the Recapture Rule?",,,,
MPEP,1400,1412.02(II)(C),p1,,,,,,
MPEP,1400,1412.02(II)(C),p2,,,,,,"In re Mostafazadeh, 643 F.3d 1353, 98 USPQ2d 1639 (Fed. Cir. 2011); "
MPEP,1400,1412.02(II)(C),p3,,,,,,
MPEP,1400,1412.02(II)(C),p4,,,,,,
MPEP,1400,1412.02(III),,,Example Analysis,,,,
MPEP,1400,1412.02(III),p1,,,,,,
MPEP,1400,1412.02(III)(A),,,Comparing Reissue Claims Narrowed/Broadened Vis-à-vis the Canceled Claims,,,,
MPEP,1400,1412.02(III)(A)(1),,,Reissue Claims Are Same or Broader in Scope Than Canceled Claims in All Aspects:,,,,
MPEP,1400,1412.02(III)(A)(1),p1,,,,,,
MPEP,1400,1412.02(III)(A)(2),,,Reissue Claims Are Narrower in Scope Than Canceled Claims in at Least One Aspect:,,,,
MPEP,1400,1412.02(III)(A)(2),p1,,,,,,
MPEP,1400,1412.02(III)(A)(2),p2,,,,,,
MPEP,1400,1412.02(III)(A)(2),p3,,,,,,
MPEP,1400,1412.02(III)(A)(2),p4,,,,,,
MPEP,1400,1412.02(III)(B),,,Comparing Reissue Claims Narrowed/Broadened Vis-à-vis the Patent Claims,,,,
MPEP,1400,1412.02(III)(B),p1,,,,,,
MPEP,1400,1412.02(III)(B),p2,,,,35 U.S.C. 251; ,,
MPEP,1400,1412.02(III)(B)(1),,,Reissue Claims Are Broader by Entirely Omitting Surrender Generating Limitation(s) and Are Narrower in Unrelated Aspect(s):,,,,
MPEP,1400,1412.02(III)(B)(1),p1,,,,,,
MPEP,1400,1412.02(III)(B)(1),p2,,,,,,
MPEP,1400,1412.02(III)(B)(1),p3,,,,,,
MPEP,1400,1412.02(III)(B)(1),p4,,,,,,
MPEP,1400,1412.02(III)(B)(2),,,Reissue Claims Are Narrower or Equal in Scope in Area Related to Surrendered Subject Matter and Are Broader in Unrelated Aspect(s):,,,,
MPEP,1400,1412.02(III)(B)(2),p1,,,,,,
MPEP,1400,1412.02(III)(B)(2),p2,,,,,,
MPEP,1400,1412.02(III)(B)(2),p3,,,,,,
MPEP,1400,1412.02(III)(B)(2),p4,,,,,,
MPEP,1400,1412.02(III)(B)(2),p5,,,,,,
MPEP,1400,1412.02(III)(B)(2),p6,,,,,,
MPEP,1400,1412.02(III)(B)(3),,,Reissue Claims Retain Surrender Generating Limitation(s) without Change and Are Narrower or Broader in Unrelated Aspect(s):,,,,
MPEP,1400,1412.02(III)(B)(3),p1,,,,,,
MPEP,1400,1412.02(III)(B)(3),p2,,,,,,
MPEP,1400,1412.02(III)(B)(4),,,"Reissue Claims Retain, in Broadened Form, the Surrender Generating Limitation(s):",,,,
MPEP,1400,1412.02(III)(B)(4),p1,,,,,,
MPEP,1400,1412.02(III)(B)(4),p2,,,,,,"In re Mostafazadeh, 643 F.3d 1353, 1358, 98 USPQ2d 1639, 1642 (Fed. Cir. 2011); In re Youman et al., 679 F.3d 1335, 1347, 102 USPQ2d 1862, 1870 (Fed. Cir. 2012); "
MPEP,1400,1412.02(IV),,,REISSUE TO TAKE ADVANTAGE OF pre-AIA 35 U.S.C. 103(b):,,,,
MPEP,1400,1412.02(IV),,,35 U.S.C. 103(b),,,,
MPEP,1400,1412.02(IV),p1,,,,pre-AIA 35 U.S.C. 103(b); ,,
MPEP,1400,1412.02(V),,,REISSUE FOR ARTICLE CLAIMS WHICH ARE FUNCTIONAL DESCRIPTIVE MATERIAL STORED ON A COMPUTER-READABLE MEDIUM:,,,,
MPEP,1400,1412.02(V),p1,,,,,,
MPEP,1400,1412.02(VI),,,REJECTION BASED UPON RECAPTURE:,,,,
MPEP,1400,1412.02(VI),p1,,,,,,
MPEP,1400,1412.02,,,"Rejection, 35 U.S.C. 251, Recapture",,,,
MPEP,1400,1412.02(VII),,,REBUTTAL BY THE REISSUE APPLICANT,,,,
MPEP,1400,1412.02(VII),p1,,,,,,
MPEP,1400,1412.02(VII),p2,,,,35 U.S.C. 251; ,,
MPEP,1400,1412.02(VII),p3,,,,,,
MPEP,1400,1412.02(VII),p4,,,,,,
MPEP,1400,1412.02(VII),p5,,,,,,
MPEP,1400,1412.02(VII),p6,,,,,,
MPEP,1400,1412.02(VII),p7,,,,,,
MPEP,1400,1412.02(VII),p8,,,,,,
MPEP,1400,1412.02(VIII),,,FLOWCHART,,,,
MPEP,1400,1412.02(VIII),p1,,,,,,
MPEP,1400,1412.03,,,Broadening Reissue Claims [R-08.2017],,,,
MPEP,1400,,p1,,,,,,
MPEP,1400,1412.03(I),,,MEANING OF BROADENED REISSUE CLAIM,,,,
MPEP,1400,1412.03(I),p1,,,,35 U.S.C. 251; ,,
MPEP,1400,1412.03(I),p2,,,,,37 CFR 1.175(b); ,"In re Ruth, 278 F.2d 729, 730, 126 USPQ 155, 156 (CCPA 1960); In re Rogoff, 261 F.2d 601, 603, 120 USPQ 185, 186 (CCPA 1958); "
MPEP,1400,1412.03(I),p3,,,,,,
MPEP,1400,1412.03(II),,,SCOPE OF DEPENDENT CLAIM ENLARGED - NOT BROADENING,,,,
MPEP,1400,1412.03(II),p1,,,,,,
MPEP,1400,1412.03(III),,,NEW CATEGORY OF INVENTION ADDED IN REISSUE - GENERALLY IS BROADENING,,,,
MPEP,1400,1412.03(III),p1,,,,,,
MPEP,1400,1412.03(IV),,,WHEN A BROADENED CLAIM CAN BE PRESENTED,,,,
MPEP,1400,1412.03(IV),p1,,,,,,"In re Staats, 671 F.3d 1350, 101 USPQ2d 1930 (Fed. Cir. 2012); "
MPEP,1400,1412.03(IV),p2,,,,,,
MPEP,1400,1412.03(IV),p3,,,,,,
MPEP,1400,1412.03(IV),p4,,,,35 U.S.C. 251; ,,"In re Graff, 111 F.3d 874, 877, 42 USPQ2d 1471, 1473-74 (Fed. Cir. 1997); "
MPEP,1400,1412.03(IV),p5,,,,,,"In re Fotland, 779 F.2d 31, 228 USPQ 193 (Fed. Cir. 1985); "
MPEP,1400,1412.03(IV),p6,,,,,,"In re Bennett, 766 F.2d 524, 528, 226 USPQ 413, 416 (Fed. Cir. 1985) (en banc); "
MPEP,1400,1412.03(IV),p7,,,,,,"In re Doll, 419 F.2d 925, 928, 164 USPQ 218, 220 (CCPA 1970); "
MPEP,1400,1412.03(IV),p8,,,,,,
MPEP,1400,1412.03,,,"Rejection, 35 U.S.C. 251, Broadened Claims After Two Years",,,,
MPEP,1400,1412.03,,,"Rejection, 35 U.S.C. 251, Broadened Claims Filed by Assignee",,,,
MPEP,1400,1412.03(V),,,BROADENING REISSUE - OATH/DECLARATION REQUIREMENTS,,,,
MPEP,1400,1412.03(V),p1,,,,,,
MPEP,1400,1412.03(V)(A),,,"Reissue Application Filed On or After September 16, 2012",,,,
MPEP,1400,1412.03(V)(A),p1,,,,,37 CFR 1.46; 37 CFR 1.175(c)(2); ,
MPEP,1400,1412.03(V)(A),p2,,,,,37 CFR 1.175(b); ,
MPEP,1400,1412.03(V)(B),,,"Reissue Application Filed Before September 16, 2012",,,,
MPEP,1400,1412.03(V)(B),p1,,,,,37 CFR 1.175; ,"In re Hayes, 53 USPQ2d 1222 (Comm’r Pat. 1999); "
MPEP,1400,1412.04,,,Correction of Inventorship By Reissue [R-11.2013],,,,
MPEP,1400,1412.04(I),,,CERTIFICATE OF CORRECTION AS A VEHICLE FOR CORRECTING INVENTORSHIP,,,,
MPEP,1400,1412.04(I),p1,,,,35 U.S.C. 256; ,37 CFR 1.324; ,
MPEP,1400,1412.04(II),,,REISSUE AS A VEHICLE FOR CORRECTING INVENTORSHIP,,,,
MPEP,1400,1412.04(II),p1,,,,35 U.S.C. 256; 35 U.S.C. 251; ,37 CFR 1.324; 37 CFR 1.175; 37 CFR 1.63; ,
MPEP,1400,1412.04(II),p2,,,,35 U.S.C. 251; ,37 CFR 1.175; 37 CFR 1.48; 37 CFR 1.324; ,
MPEP,1400,1412.04(II),p3,,,,35 U.S.C. 251; 35 U.S.C. 118; ,37 CFR 1.172; 37 CFR 1.172(a); ,
MPEP,1400,1412.04(II),p4,,,,,,
MPEP,1400,1412.05,,,Correction of Inventorship in a Broadening Reissue Application [R-08.2017],,,,
MPEP,1400,1412.05(I),,,"REISSUE APPLICATION FILED ON OR AFTER SEPTEMBER 16, 2012",,,,
MPEP,1400,1412.05(I),p1,,,,,,
MPEP,1400,1412.05(I),p2,,,,,37 CFR 1.46; 37 CFR 1.64; ,
MPEP,1400,1412.05(I),p3,,,,,,
MPEP,1400,1412.05(I),p4,,,,,,
MPEP,1400,1412.05(I),p5,,,,,,
MPEP,1400,1412.05(II),,,"REISSUE APPLICATION FILED BEFORE SEPTEMBER 16, 2012",,,,
MPEP,1400,1412.05(II),p1,,,,,,
MPEP,1400,1412.05(II),p2,,,,pre-AIA 35 U.S.C. 256; ,37 CFR 1.47; 37 CFR 1.172(a); ,
MPEP,1400,1413,,,Drawings [R-11.2013],,,,
MPEP,1400,,,,AMENDMENT OF DRAWINGS,,,,
MPEP,1400,1414,,,Content of Reissue Oath/Declaration [R-08.2017],,,,
MPEP,1400,1414(I),,,"A STATEMENT THAT THE APPLICANT BELIEVES THE ORIGINAL PATENT TO BE WHOLLY OR PARTLY INOPERATIVE OR INVALID BY REASON OF A DEFECTIVE SPECIFICATION OR DRAWING, OR BY REASON OF THE PATENTEE CLAIMING MORE OR LESS THAN PATENTEE HAD THE RIGHT TO CLAIM IN THE PATENT",,,,
MPEP,1400,1414(I),p1,,,,,,
MPEP,1400,1414,,,".01.05 Defective Reissue Oath/Declaration, 37 CFR 1.175 - No Statement of Defect in the Patent",,,,
MPEP,1400,1414(II),,,"A STATEMENT OF AT LEAST ONE ERROR WHICH IS RELIED UPON TO SUPPORT THE REISSUE APPLICATION (I.E., THE BASIS FOR THE REISSUE)",,,,
MPEP,1400,1414,,,".01.01 Defective Reissue Oath/Declaration, 37 CFR 1.175 - No Statement of a Specific Error",,,,
MPEP,1400,1414,,,".01.02 Defective Reissue Oath/Declaration, 37 CFR 1.175 - The Identified ""Error"" Is Not Appropriate Error",,,,
MPEP,1400,1414,,,".01.03 Defective Reissue Oath/Declaration, 37 CFR 1.175 - Multiple Identified ""Errors"" Not Appropriate Errors",,,,
MPEP,1400,1414,,,".01.06 Defective Reissue Oath/Declaration, 37 CFR 1.175 - General",,,,
MPEP,1400,1414,,,".14 Rejection, Defective Reissue Oath or Declaration",,,,
MPEP,1400,1414.01,,,"Reissue Oath or Declaration in Reissue Application Filed On or After September 16, 2012 [R-08.2017]",,,,
MPEP,1400,1414.02,,,"Reissue Oath or Declaration in Reissue Application Filed Before September 16, 2012 [R-08.2017]",,,,
MPEP,1400,1414.02(I),,,ERROR WITHOUT DECEPTIVE INTENT,,,,
MPEP,1400,1414.02(I),p1,,,,,,
MPEP,1400,1414.02(I),p2,,,,,,
MPEP,1400,1414.02(I),p3,,,,,,
MPEP,1400,1414.02(I),p4,,,,,,
MPEP,1400,1414.02,,,".04.fti Defective Reissue Oath/Declaration in Application Filed Before Sept. 16, 2012, 37 CFR 1.175- Lack of Statement of ""Without Any Deceptive Intention""",,,,
MPEP,1400,1414.02(II),,,THE REISSUE OATH/DECLARATION MUST COMPLY WITH PRE-AIA 37 CFR 1.63,,,,
MPEP,1400,1414.02(II),p1,,,,,37 CFR 1.63; ,
MPEP,1400,1414.02(II),p2,,,,,37 CFR 1.63(a); ,
MPEP,1400,1414.02(II),p3,,,,,,
MPEP,1400,1414.02(II),p4,,,,,,
MPEP,1400,1414.02(II),p5,,,,,,
MPEP,1400,1414.03,,,Supplemental Reissue Oath/Declaration [R-08.2017],,,,
MPEP,1400,1414.03(I),,,"REISSUE APPLICATION FILED ON OR AFTER SEPTEMBER 16, 2012",,,,
MPEP,1400,1414.03(I),p1,,,,,,
MPEP,1400,1414.03(I),p2,,,,,37 CFR 1.67(a); 37 CFR 1.63; ,
MPEP,1400,1414.03(I),p3,,,,35 U.S.C. 251; ,37 CFR 1.175(d); ,
MPEP,1400,1414.03(II),,,"REISSUE APPLICATION FILED BEFORE SEPTEMBER 16, 2012",,,,
MPEP,1400,1414.03(II),p1,,,,,,
MPEP,1400,1414.03(II),p2,,,,pre-AIA 35 U.S.C. 251; ,,
MPEP,1400,1414.03(II),p3,,,,,,
MPEP,1400,1414.03(II),p4,,,,,,
MPEP,1400,1414.03(II),p5,,,,,,
MPEP,1400,1414.03(II),p6,,,,,,
MPEP,1400,1414.03(II),p7,,,,,37 CFR 1.175; ,
MPEP,1400,1414.03(II),p8,,,,,37 CFR 1.175(c); ,
MPEP,1400,1414.03(II)(A),,,When An Error Must Be Specifically Identified In The Supplemental Oath/Declaration,,,,
MPEP,1400,1414.03(II)(A),p1,,,,,,
MPEP,1400,1414.03(II)(B),,,Supplemental Oath/Declaration Must Be Submitted Before Allowance,,,,
MPEP,1400,1414.03(II)(B),p1,,,,,37 CFR 1.175(b)(1); ,
MPEP,1400,1414.03(II)(B),p2,,,,,,
MPEP,1400,1414.03(II)(C),,,Supplemental Oath/Declaration In Broadening Reissue,,,,
MPEP,1400,1414.03(II)(C),p1,,,,,37 CFR 1.175; 37 CFR 1.175(b)(1); ,"In re Hayes, 53 USPQ2d 1222, 1224 (Comm’r Pat. 1999) (""37 CFR 1.175(b)(1); "
MPEP,1400,1414.03(II)(C),p2,,,,,37 CFR 1.183; ,
MPEP,1400,1414.03(II)(C),p3,,,,,37 CFR 1.183; ,
MPEP,1400,1415,,,Reissue Application and Issue Fees [R-08.2017],,,,
MPEP,1400,1415(I),,,"BASIC REISSUE APPLICATION FILING, SEARCH, AND EXAMINATION FEES",,,,
MPEP,1400,1415(I),p1,,,,,37 CFR 1.16(e); 37 CFR 1.16(n); 37 CFR 1.16(r); ,
MPEP,1400,1415(I),p2,,,,,37 CFR 1.53(f); 37 CFR 1.16(f); ,
MPEP,1400,1415(I),p3,,,,,37 CFR 1.138(d); ,
MPEP,1400,1415(II),,,APPLICATION SIZE FEE,,,,
MPEP,1400,1415(II),p1,,,,,37 CFR 1.16(s); 37 CFR 1.52(f); 37 CFR 1.52(e); 37 CFR 1.821(c); ,
MPEP,1400,1415(III),,,EXCESS CLAIMS FEES,,,,
MPEP,1400,1415(III),p1,,,,,37 CFR 1.16(h); 37 CFR 1.16(i); 37 CFR 1.138(d); ,
MPEP,1400,1415(III),p2,,,,,37 CFR 1.16(h); ,
MPEP,1400,1415(IV),,,ISSUE FEE,,,,
MPEP,1400,1415(IV),p1,,,,,37 CFR 1.18(a); ,
MPEP,1400,1415(V),,,REISSUE APPLICATION FEE TRANSMITTAL FORM,,,,
MPEP,1400,1415(V),p1,,,,,,
MPEP,1400,1415.01,,,Maintenance Fees on the Original Patent [R-08.2017],,,,
MPEP,1400,1415.01(I),,,PAYMENT OF MAINTENANCE FEES WHERE THE PATENT HAS BEEN REISSUED,,,,
MPEP,1400,1415.01(I),p1,,,,,37 CFR 1.362(b); ,
MPEP,1400,1415.01(I),p2,,,,,37 CFR 1.362(h); ,
MPEP,1400,1415.01(I),p3,,,,,,
MPEP,1400,1415.01(I),p4,,,,,,
MPEP,1400,1416,,,No Physical Surrender of Original Patent [R-08.2017],,,,
MPEP,1400,1417,,,Claim for Priority Under 35 U.S.C. 119(a)-(d) [R-08.2017],,,,
MPEP,1400,1417(I),,,PRIORITY UNDER 35 U.S.C. 119(a)-(d) WAS PERFECTED IN THE ORIGINAL PATENT,,,,
MPEP,1400,1417(I),p1,,,,35 U.S.C. 119(a); ,37 CFR 1.76; 37 CFR 1.63; 37 CFR 1.55; ,
MPEP,1400,1417(I),p2,,,,35 U.S.C. 119(a); ,37 CFR 1.76(c); ,
MPEP,1400,1417(II),,,PRIORITY UNDER 35 U.S.C. 119(a)-(d) IS NEWLY PERFECTED IN THE REISSUE APPLICATION,,,,
MPEP,1400,1417(II),p1,,,,35 U.S.C. 119(a); ,37 CFR 1.55(e); ,
MPEP,1400,1418,,,"Notification of Prior/Concurrent Proceedings and Decisions Thereon, and of Information Known To Be Material to Patentability [R-08.2017]",,,,
MPEP,1400,1418,,,.11.01 Reminder of Duties Imposed by 37 CFR 1.178(b) and 37 CFR 1.56,,,,
MPEP,1400,1419-1429,,,[Reserved],,,,
MPEP,1400,1430,,,"Reissue Files Open to the Public and, Notice of Filing Reissue Announced in,",,,,
MPEP,1400,1431-1439,,,[Reserved],,,,
MPEP,1400,1440,,,Examination of Reissue Application [R-08.2017],,,,
MPEP,1400,1440(I),,,DETERMINING PATENTABILITY OVER THE PRIOR ART,,,,
MPEP,1400,1440(I),p1,,,,35 U.S.C. 102; pre-AIA 35 U.S.C. 102; ,,
MPEP,1400,1440(I),p2,,,,,,
MPEP,1400,1440(I),p3,,,,pre-AIA 35 U.S.C. 102; 35 U.S.C. 112; pre-AIA 35 U.S.C. 102(g); 35 U.S.C. 100(i); 35 U.S.C. 120; ,,
MPEP,1400,1440(I),p4,,,,pre-AIA 35 U.S.C. 102; ,,
MPEP,1400,1440(II),,,EFFECTIVE DATE FOR CLAIMS OF REISSUE APPLICATION,,,,
MPEP,1400,1440(II),p1,,,,35 U.S.C. 120; ,,
MPEP,1400,1441,,,Two-Month Delay Period [R-08.2012],,,,
MPEP,1400,1441.01,,,Protest and Preissuance Submission in Reissue Applications [R-08.2017],,,,
MPEP,1400,1441.01(I),,,"PROTESTS, BUT NOT PREISSUANCE SUBMISSIONS, ARE PERMITTED IN REISSUE APPLICATIONS",,,,
MPEP,1400,1441.01(I),p1,,,,35 U.S.C. 122(b)(1)(A); 35 U.S.C. 122(c); ,37 CFR 1.291; 37 CFR 1.211; 37 CFR 1.11(b); ,
MPEP,1400,1441.01(I),p2,,,,,,
MPEP,1400,1441.01(I),p3,,,,35 U.S.C. 122(c); ,,
MPEP,1400,1441.01(I),p4,,,,35 U.S.C. 122(e); ,37 CFR 1.291; ,
MPEP,1400,1441.01(II),,,TIME PERIOD FOR FILING PROTEST,,,,
MPEP,1400,1441.01(II),p1,,,,,37 CFR 1.182; 37 CFR 1.248; 37 CFR 1.311; ,
MPEP,1400,1441.01(II),p2,,,,,37 CFR 1.182; 37 CFR 1.17(f); 37 CFR 1.248; ,
MPEP,1400,1441.01(II),p3,,,,,37 CFR 1.182; ,
MPEP,1400,1441.01(II),p4,,,,,,
MPEP,1400,1441.01(II),p5,,,,,,
MPEP,1400,1442,,,Special Status [R-08.2017],,,,
MPEP,1400,1442.01,,,Litigation-Related or PTAB Trial-Related Reissues [R-08.2017],,,,
MPEP,1400,1442.01,,,Litigation-Related Reissue,,,,
MPEP,1400,1442.02,,,Concurrent Litigation or Trial Before the Patent Trial and Appeal Board [R-08.2017],,,,
