Part,Chapter,Section,Paragraph,Update Status,Title,Links to MPEP,Links to 35USC,Links to 37CFR,Links to Cases and Actions
MPEP,2900,2920.05(c),,,ggestion To Overcome Rejection Under 35 U.S.C. 112(a) and (b) (International Design Application),,,,
MPEP,2900,2920.05(d),,,Foreign Priority [R-07.2015],,,,
MPEP,2900,2920.05(e),,,Benefit Claims Under 35 U.S.C. 386(c) [R-07.2015],,,,
MPEP,2900,,p1,,,,,,
MPEP,2900,2920.05(f),,,Information Disclosure Statement in an International Design Application Designating the United States [R-07.2015],,,,
MPEP,2900,2920.06,,,Allowance [R-07.2015],,,,
MPEP,2900,2921-2929,,,[Reserved],,,,
MPEP,2900,2930,,,Corrections and Other Changes in the International Register [R-07.2015],,,,
MPEP,2900,2931-2939,,,[Reserved],,,,
MPEP,2900,2940,,,Statement of Grant of Protection [R-07.2015],,,,
MPEP,2900,2941-2949,,,[Reserved],,,,
MPEP,2900,2950,,,Grant of Protection Only Upon Issuance of Patent; Term of Design Patent [R-07.2015],,,,
MPEP,2900,,p1,,,,,,
