Part,Chapter,Section,Paragraph,Update Status,Title,Links to MPEP,Links to 35USC,Links to 37CFR,Links to Cases and Actions
MPEP,0800,,p1,,,,pre-AIA 35 U.S.C. 121; ,,
MPEP,0800,,p2,,,,,,
MPEP,0800,,p1,,,,35 U.S.C. 121; ,,
MPEP,0800,,p2,,,,,,
MPEP,0800,804(I),,,INSTANCES WHERE DOUBLE PATENTING ISSUE CAN BE RAISED,,,,
MPEP,0800,804(I),p1,,,,,,
MPEP,0800,804(I)(A),,,Between Issued Patent and One or More Applications,,,,
MPEP,0800,804(I)(A),p1,,,,35 U.S.C. 102(c); pre-AIA 35 U.S.C. 103(c)(2); ,,"In re Hubbell, 709 F.3d 1140, 1146-47, 106 USPQ2d 1032, 1037-38 (Fed. Cir. 2013); "
MPEP,0800,804(I)(B),,,Between Copending Applications—Provisional Rejections,,,,
MPEP,0800,804(I)(B),p1,,,,35 U.S.C. 102(c); pre-AIA 35 U.S.C. 103(c)(2); 35 U.S.C. 122; ,,"In re Mott, 539 F.2d 1291, 190 USPQ 536 (CCPA 1976); In re Wetterau, 356 F.2d 556, 148 USPQ 499 (CCPA 1966); "
MPEP,0800,804(I)(B),p2,,,,,,
MPEP,0800,804(I)(B)(1),,,Provisional Nonstatutory Double Patenting Rejections,,,,
MPEP,0800,804(I)(B)(1),p1,,,,,37 CFR 1.321; ,
MPEP,0800,804(I)(B)(1),p2,,,,,,
MPEP,0800,804(I)(B)(1),p3,,,,,,
MPEP,0800,804(I)(B)(1)(a),,,Effective U.S. Filing Date,,,,
MPEP,0800,804(I)(B)(1)(a),p1,,,,,,
MPEP,0800,804(I)(B)(1)(a),p2,,,,,,
MPEP,0800,804(I)(B)(1)(b),,,Provisional nonstatutory double patenting rejection is the only rejection remaining in an application,,,,
MPEP,0800,,p1,,,,35 U.S.C. 120; ,,
MPEP,0800,,p1,,,,35 U.S.C. 120; ,,
MPEP,0800,,p1,,,,35 U.S.C. 120; ,37 CFR 1.111(b); 37 CFR 1.321; ,
MPEP,0800,,p1,,,,,,
MPEP,0800,804(I)(B)(2),,,Provisional Statutory Double Patenting Rejections (35 U.S.C. 101),,,,
MPEP,0800,804(I)(B)(2),p1,,,,,,
MPEP,0800,804(I)(B)(2),p2,,,,35 U.S.C. 120; ,,
MPEP,0800,804(I)(B)(2),p3,,,,35 U.S.C. 120; ,37 CFR 1.111(b); ,
MPEP,0800,804(I)(C),,,Between One or More Applications and a Published Application - Provisional Rejections,,,,
MPEP,0800,804(I)(C),p1,,,,35 U.S.C. 102(c); pre-AIA 35 U.S.C. 103(c)(2); ,,
MPEP,0800,804(I)(D),,,Reexamination Proceedings,,,,
MPEP,0800,804(I)(D),p1,,,,35 U.S.C. 303(a); ,,"In re Lonardo, 119 F.3d 960, 966, 43 USPQ2d 1262, 1266 (Fed. Cir. 1997); "
MPEP,0800,804(I)(D),p2,,,,35 U.S.C. 102(c); pre-AIA 35 U.S.C. 103(c)(2); 35 U.S.C. 102(b)(2)(C); ,,
MPEP,0800,804(II),,,REQUIREMENTS OF A DOUBLE PATENTING REJECTION (INCLUDING PROVISIONAL REJECTIONS),,,,
MPEP,0800,804(II),p1,,,,35 U.S.C. 121; ,,
MPEP,0800,804(II),p2,,,,35 U.S.C. 101; ,,"In re Vogel, 422 F.2d 438, 164 USPQ 619 (CCPA 1970); In re Ockert, 245 F.2d 467, 114 USPQ 330 (CCPA 1957); "
MPEP,0800,804(II),p3,,,,,,
MPEP,0800,804(II),p4,,,,,,
MPEP,0800,804(II)(A),,,Statutory Double Patenting —,,,,
MPEP,0800,804(II)(A),,,35 U.S.C. 101,,,,
MPEP,0800,804(II)(A),p1,,,,35 U.S.C. 101; ,,"In re Vogel, 422 F.2d 438, 164 USPQ 619 (CCPA 1970); In re Ockert, 245 F.2d 467, 114 USPQ 330 (CCPA 1957); "
MPEP,0800,804(II)(A),p2,,,,35 U.S.C. 101; ,,"In re Vogel, 422 F.2d 438, 164 USPQ 619 (CCPA 1970); "
MPEP,0800,804(II)(A),p3,,,,35 U.S.C. 101; ,,
MPEP,0800,804(II)(A),p4,,,,,,
MPEP,0800,804,,,".30 35 U.S.C. 101, Statutory Basis for Double Patenting ""Heading"" Only",,,,
MPEP,0800,804,,,".31 Rejection, 35 U.S.C. 101, Double Patenting",,,,
MPEP,0800,804,,,".32 Provisional Rejection, 35 U.S.C. 101, Double Patenting",,,,
MPEP,0800,804(B),,,Nonstatutory Double Patenting,,,,
MPEP,0800,804(B),p1,,,,,,"In re Goodman, 11 F.3d 1046, 29 USPQ2d 2010 (Fed. Cir. 1993); In re Longi, 759 F.2d 887, 225 USPQ 645 (Fed. Cir. 1985); In re Van Ornum, 686 F.2d 937, 214 USPQ 761 (CCPA 1982); In re Vogel, 422 F.2d 438, 164 USPQ 619 (CCPA 1970); In re Thorington, 418 F.2d 528, 163 USPQ 644 (CCPA 1969); In re White, 405 F.2d 904, 160 USPQ 417 (CCPA 1969); In re Schneller, 397 F.2d 350, 158 USPQ 210 (CCPA 1968); In re Sarett, 327 F.2d 1005, 140 USPQ 474 (CCPA 1964); In re Van Ornum, 686 F.2d 937, 944-48, 214 USPQ 761, 767-70 (CCPA 1982); "
MPEP,0800,804(B),p2,,,,35 U.S.C. 102(c); pre-AIA 35 U.S.C. 103(c)(2); ,,"In re Berg, 140 F.3d 1428, 46 USPQ2d 1226 (Fed. Cir. 1998); In re Goodman, 11 F.3d 1046, 29 USPQ2d 2010 (Fed. Cir. 1993); In re Longi, 759 F.2d 887, 225 USPQ 645 (Fed. Cir. 1985); "
MPEP,0800,804(B)(1),,,Anticipation Analysis,,,,
MPEP,0800,804(B)(1),p1,,,,,,"In re Berg, 140 F.3d 1428, 46 USPQ2d 1226 (Fed. Cir. 1998); In re Goodman, 11 F.3d 1046, 1052, 29 USPQ2d 2010, 2015-16 (Fed. Cir. 1993); "
MPEP,0800,804(B)(1),p2,,,,,,
MPEP,0800,804(B)(2),,,Obviousness Analysis,,,,
MPEP,0800,804(B)(2),p1,,,,35 U.S.C. 103; ,,"In re Braithwaite, 379 F.2d 594, 154 USPQ 29 (CCPA 1967); In re Braat, 937 F.2d 589, 592-93, 19 USPQ2d 1289, 1292 (Fed. Cir. 1991); In re Longi, 759 F.2d 887, 892 n.4, 225 USPQ 645, 648 n.4 (Fed. Cir. 1985)); "
MPEP,0800,804(B)(2),p2,,,,35 U.S.C. 103; ,,
MPEP,0800,804(B)(2)(a),,,Construing the Claim Using the Reference Patent or Application Disclosure,,,,
MPEP,0800,804(B)(2)(a),p1,,,,,,
MPEP,0800,804(B)(2)(a),p2,,,,35 U.S.C. 103; ,,"In re Vogel, 422 F.2d 438, 441-42, 164 USPQ 619, 622 (CCPA 1970); "
MPEP,0800,804(B)(2)(a),p3,,,,,,
MPEP,0800,804(B)(2)(a),p4,,,,,,
MPEP,0800,804(B)(2)(a),p5,,,,,,
MPEP,0800,804(B)(2)(a),p6,,,,,,"In re Schneller, 397 F.2d 350, 158 USPQ 210 (CCPA 1968); "
MPEP,0800,804(B)(2)(a),p7,,,,,,
MPEP,0800,804(B)(2)(b),,,One-Way Test for Distinctness,,,,
MPEP,0800,804(B)(2)(b),p1,,,,,,"In re Berg, 140 F.3d 1438, 46 USPQ2d 1226 (Fed. Cir. 1998); "
MPEP,0800,804(B)(2)(b),p2,,,,35 U.S.C. 116; ,,"In re Hubbell, 709 F.3d 1140, 1150, 106 USPQ2d 1032, 1039 (Fed. Cir. 2013); In re Kaplan, 789 F.2d 1574, 229 USPQ 678 (Fed. Cir. 1986)); In re Berg, 140 F.3d 1428, 46 USPQ2d 1226 (Fed. Cir. 1998); "
MPEP,0800,804(B)(2)(b),p3,,,,,,
MPEP,0800,804,,,".33 Basis for Nonstatutory Double Patenting, ""Heading"" Only",,,,
MPEP,0800,804,,,".34 Rejection, Nonstatutory Double Patenting - No Secondary Reference(s)",,,,
MPEP,0800,804,,,".35 Provisional Rejection, Nonstatutory Double Patenting - No Secondary Reference(s)",,,,
MPEP,0800,804,,,".36 Rejection, Nonstatutory Double Patenting - With Secondary Reference(s)",,,,
MPEP,0800,804,,,".37 Provisional Rejection, Nonstatutory Double Patenting - With Secondary Reference(s)",,,,
MPEP,0800,804(B)(2)(c),,,Two-Way Test for Distinctness,,,,
MPEP,0800,804(B)(2)(c),p1,,,,,,"In re Berg, 46 USPQ2d 1226 (Fed. Cir. 1998); In re Hubbell, 709 F.3d 1140, 106 USPQ2d 1032 (Fed. Cir. 2013); In re Goodman, 11 F.3d 1046, 29 USPQ2d 2010 (Fed. Cir. 1993); "
MPEP,0800,804(B)(2)(c),p2,,,,,,"In re Schneller, 397 F.2d 350, 158 USPQ 210 (CCPA 1968); "
MPEP,0800,804(B)(2)(c),p3,,,,,,"In re Emert, 124 F.3d 1458, 44 USPQ2d 1149 (Fed. Cir. 1997); In re Braat, 937 F.2d 589, 19 USPQ2d 1289 (Fed. Cir. 1991); "
MPEP,0800,804(B)(2)(c),p4,,,,35 U.S.C. 116; ,,"In re Berg, 140 F.3d 1428, 46 USPQ2d 1226 (Fed. Cir. 1998); "
MPEP,0800,804(B)(2)(c),p5,,,,,,
MPEP,0800,804(B)(3),,,Nonstatutory Double Patenting Rejection Based on Equitable Principles,,,,
MPEP,0800,804(B)(3),p1,,,,,,"In re Schneller, 397 F.2d 350, 158 USPQ 210 (CCPA 1968); "
MPEP,0800,804(B)(3),p2,,,,,,
MPEP,0800,804(B)(3),p3,,,,,,"In re Schneller, 397 F.2d 350, 158 USPQ 210, 216 (CCPA 1968); "
MPEP,0800,804(B)(3),p4,,,,,,
MPEP,0800,804(B)(3),p5,,,,,,
MPEP,0800,804(B)(3),p6,,,,,,
MPEP,0800,804(B)(3),p7,,,,,,
MPEP,0800,804(B)(3),p8,,,,,,
MPEP,0800,804(B)(3),p9,,,,,,
MPEP,0800,804(B)(3),p10,,,,,,"In re Kaplan, 789 F.2d 1574, 229 USPQ 678 (Fed. Cir. 1986); "
MPEP,0800,804(B)(3),p11,,,,35 U.S.C. 116; ,,
MPEP,0800,804(B)(3),p12,,,,,,"In re Byck, 48 F.2d 665, 666 (CCPA 1931)); "
MPEP,0800,804(B)(3),p13,,,,,,
MPEP,0800,804(B)(3),p14,,,,,,
MPEP,0800,804,,,.38 Double Patenting - Nonstatutory (Based Solely on Improper Timewise Extension of Patent Rights) With a Patent,,,,
MPEP,0800,804,,,.39 Double Patenting - Nonstatutory (Based Solely on Improper Timewise Extension of Patent Rights) With Another Application,,,,
MPEP,0800,804(B)(4),,,Design/Plant — Utility Situations,,,,
MPEP,0800,804(B)(4),p1,,,,35 U.S.C. 111; 35 U.S.C. 161; 35 U.S.C. 171; ,,
MPEP,0800,804(B)(4),p2,,,,,,"In re Thorington, 418 F.2d 528, 163 USPQ 644 (CCPA 1969); "
MPEP,0800,804(B)(4),p3,,,,,,
MPEP,0800,804(B)(4),p4,,,,,,"In re Phelan, 205 F.2d 183, 98 USPQ 156 (CCPA 1953); In re Barber, 81 F.2d 231, 28 USPQ 187 (CCPA 1936); In re Hargraves, 53 F.2d 900, 11 USPQ 240 (CCPA 1931); "
MPEP,0800,804(III),,,CONTRAST BETWEEN DOUBLE PATENTING REJECTION AND REJECTIONS BASED ON PRIOR ART,,,,
MPEP,0800,804(III),p1,,,,35 U.S.C. 102; ,,"In re Bartfeld, 925 F.2d 1450, 1453, 17 USPQ2d 1885, 1888 (Fed. Cir. 1991); "
MPEP,0800,804(III),p2,,,,35 U.S.C. 102; ,,"In re Heck, 699 F.2d 1331, 216 USPQ 1038 (Fed. Cir. 1983); "
MPEP,0800,804(III),p3,,,,35 U.S.C. 102; ,,"In re Bartfeld, 925 F.2d 1450, 17 USPQ2d 1885 (Fed. Cir. 1991); "
MPEP,0800,804(IV),,,DOUBLE PATENTING REJECTIONS AND PRIOR ART EXCLUSION UNDER PRE-AIA 35 U.S.C. 103(c),,,,
MPEP,0800,804(IV),p1,,,,pre-AIA 35 U.S.C. 102(e); pre-AIA 35 U.S.C. 103(a); pre-AIA 35 U.S.C. 103(c)(1); pre-AIA 35 U.S.C. 103(c)(2); ,,
MPEP,0800,804(IV),p2,,,,pre-AIA 35 U.S.C. 102(e); pre-AIA 35 U.S.C. 103(a); pre-AIA 35 U.S.C. 103(c); ,,
MPEP,0800,804(IV),p3,,,,pre-AIA 35 U.S.C. 103(c)(1); pre-AIA 35 U.S.C. 102(e); ,37 CFR 1.132; 37 CFR 1.131(a); 37 CFR 1.131(c); ,"In re Katz, 687 F.2d 450, 215 USPQ 14 (CCPA 1982); "
MPEP,0800,804(V),,,DOUBLE PATENTING REJECTIONS AND PRIOR ART EXCEPTION UNDER 35 U.S.C. 102(b)(2)(C) and 102(c),,,,
MPEP,0800,804(V),p1,,,,35 U.S.C. 102(a)(2); 35 U.S.C. 102(b)(2)(C); 35 U.S.C. 102(c); ,,
MPEP,0800,804(V),p2,,,,35 U.S.C. 102(a)(2); 35 U.S.C. 102(b)(2)(C); ,,
MPEP,0800,804(VI),,,DOUBLE PATENTING REJECTIONS ONCE A JOINT RESEARCH AGREEMENT IS ESTABLISHED,,,,
MPEP,0800,804(VI),p1,,,,35 U.S.C. 102(c); pre-AIA 35 U.S.C. 103(c); ,37 CFR 1.97(c); 37 CFR 1.17(p); ,
MPEP,0800,804.01,,,Prohibition of Nonstatutory Double Patenting Rejections Under 35 U.S.C. 121 [R-07.2015],,,,
MPEP,0800,804.02,,,Avoiding a Double Patenting Rejection [R-08.2017],,,,
MPEP,0800,804.02(I),,,STATUTORY,,,,
MPEP,0800,804.02(I),p1,,,,,,
MPEP,0800,804.02(I),p2,,,,,37 CFR 1.131(a); ,"In re Dunn, 349 F.2d 433, 146 USPQ 479 (CCPA 1965); In re Ward, 236 F.2d 428, 111 USPQ 101 (CCPA 1956); In re Teague, 254 F.2d 145, 117 USPQ 284 (CCPA 1958); In re Hidy, 303 F.2d 954, 133 USPQ 650 (CCPA 1962)); "
MPEP,0800,804.02(II),,,NONSTATUTORY,,,,
MPEP,0800,804.02(II),p1,,,,,,"In re Vogel, 422 F.2d 438, 164 USPQ 619 (CCPA 1970); In re Knohl, 386 F.2d 476, 155 USPQ 586 (CCPA 1967); In re Griswold, 365 F.2d 834, 150 USPQ 804 (CCPA 1966); In re Jentoft, 392 F.2d 633, 157 USPQ 363 (CCPA 1968); In re Eckel, 393 F.2d 848, 157 USPQ 415 (CCPA 1968); In re Braithwaite, 379 F.2d 594, 154 USPQ 29 (CCPA 1967); "
MPEP,0800,804.02(II),p2,,,,,37 CFR 1.131(a); ,"In re Dunn, 349 F.2d 433, 146 USPQ 479 (CCPA 1965). 37 CFR 1.131(a); In re Ward, 236 F.2d 428, 111 USPQ 101 (CCPA 1956); In re Teague, 254 F.2d 145, 117 USPQ 284 (CCPA 1958); In re Hidy, 303 F.2d 954, 133 USPQ 65 (CCPA 1962)); "
MPEP,0800,804.02(II),p3,,,,35 U.S.C. 253; ,,
MPEP,0800,804.02(II),p4,,,,,,
MPEP,0800,804.02(II),p5,,,,,,
MPEP,0800,804.02(II),p6,,,,35 U.S.C. 101; 35 U.S.C. 102; ,37 CFR 1.321(c); 37 CFR 1.321(d); ,"In re Vogel, 422 F.2d 438, 164 USPQ 619 (CCPA 1970); In re Ockert, 245 F.2d 467, 114 USPQ 330 (CCPA 1957); "
MPEP,0800,804.02(II),p7,,,,,,
MPEP,0800,804.02(III),,,TERMINAL DISCLAIMER REQUIRED DESPITE REQUEST TO ISSUE ON COMMON ISSUE DATE,,,,
MPEP,0800,804.02(III),p1,,,,,,
MPEP,0800,804.02(IV),,,DISCLAIMING MULTIPLE DOUBLE PATENTING REFERENCES,,,,
MPEP,0800,804.02(IV),p1,,,,,,
MPEP,0800,804.02(IV),p2,,,,,37 CFR 1.321(c)(3); ,
MPEP,0800,804.02(IV),p3,,,,,37 CFR 1.321(d); ,
MPEP,0800,804.02(V),,,REQUIREMENTS OF A TERMINAL DISCLAIMER,,,,
MPEP,0800,804.02(V),p1,,,,,37 CFR 1.321; ,
MPEP,0800,804.02(VI),,,"TERMINAL DISCLAIMERS REQUIRED TO OVERCOME NONSTATUTORY DOUBLE PATENTING REJECTIONS IN APPLICATIONS FILED ON OR AFTER JUNE 8, 1995",,,,
MPEP,0800,804.02(VI),p1,,,,35 U.S.C. 154(a)(2); 35 U.S.C. 120; 35 U.S.C. 154(b); ,,
MPEP,0800,804.02(VI),p2,,,,35 U.S.C. 154(a)(2); 35 U.S.C. 154(b); 35 U.S.C. 120; 35 U.S.C. 154(b)(2)(B); ,37 CFR 1.321(c)(3); 37 CFR 1.321(d); ,"In re Van Ornum, 686 F.2d 937, 944-48, 214 USPQ 761, 767-70 (CCPA 1982); "
MPEP,0800,804.02(VI),p3,,,,35 U.S.C. 120; 35 U.S.C. 154; ,37 CFR 1.321; ,
MPEP,0800,804.02(VI),p4,,,,,37 CFR 1.182; ,
MPEP,0800,804.03,,,Commonly Owned Inventions of Different Inventive Entities; Non-Commonly Owned Inventions Subject to a Joint Research Agreement [R-08.2017],,,,
MPEP,0800,,p1,,,,35 U.S.C. 100; 35 U.S.C. 102; ,,
MPEP,0800,,p2,,,,,,
MPEP,0800,,p1,,,,35 U.S.C. 100; 35 U.S.C. 103; ,,
MPEP,0800,,p2,,,,,,
MPEP,0800,804.03(I),,,DOUBLE PATENTING,,,,
MPEP,0800,804.03(I),p1,,,,,,"In re Zickendraht, 319 F.2d 225, 138 USPQ 22 (CCPA 1963); In re Christensen, 330 F.2d 652, 141 USPQ 295 (CCPA 1964); "
MPEP,0800,804.03(I),p2,,,,35 U.S.C. 102(c); pre-AIA 35 U.S.C. 103(c)(2); ,,
MPEP,0800,804.03(I),p3,,,,,37 CFR 1.321(c); 37 CFR 1.321(d); ,
MPEP,0800,804.03(I),p4,,,,35 U.S.C. 102(c); 35 U.S.C. 102(b)(2)(C); pre-AIA 35 U.S.C. 103(c); ,,
MPEP,0800,804.03(II),,,IDENTIFYING COMMONLY OWNED AND NON-COMMONLY OWNED INVENTIONS SUBJECT TO A JOINT RESEARCH AGREEMENT,,,,
MPEP,0800,804.03(II),p1,,,,,,
MPEP,0800,804.03(II)(A),,,Common Ownership by the Same Person(s) or Organization(s),,,,
MPEP,0800,804.03(II)(A),p1,,,,35 U.S.C. 102(b)(2)(C); pre-AIA 35 U.S.C. 103(c)(1); 35 U.S.C. 102(a)(2); ,,
MPEP,0800,804.03(II)(A),p2,,,,pre-AIA 35 U.S.C. 103(c)(1); ,,
MPEP,0800,804.03(II)(B),,,Non-Commonly Owned Inventions Subject to a Joint Research Agreement,,,,
MPEP,0800,804.03(II)(B),p1,,,,pre-AIA 35 U.S.C. 103(c); pre-AIA 35 U.S.C. 103(a); pre-AIA 35 U.S.C. 102(e); ,,
MPEP,0800,804.03(II)(B),p2,,,,pre-AIA 35 U.S.C. 103(c)(2); pre-AIA 35 U.S.C. 103(c)(3); ,,
MPEP,0800,804.03(II)(B),p3,,,,pre-AIA 35 U.S.C. 103(c)(2); ,,
MPEP,0800,804.03(II)(C),,,Timing of Double Patenting Rejections,,,,
MPEP,0800,804.03(II)(C),p1,,,,35 U.S.C. 102(c); pre-AIA 35 U.S.C. 103(c)(2); ,,
MPEP,0800,804.03(III),,,DETERMINING INVENTION PRIORITY,,,,
MPEP,0800,804.03(III),p1,,,,35 U.S.C. 102(b)(2)(C); pre-AIA 35 U.S.C. 103(c)(1); ,,
MPEP,0800,804.03(III),p2,,,,35 U.S.C. 102(b)(2)(C); pre-AIA 35 U.S.C. 103(c); ,37 CFR 1.78(g); ,
MPEP,0800,804.03(III),p3,,,,pre-AIA 35 U.S.C. 102(f); ,,"In re Rekers, 203 USPQ 1034 (Comm’r Pat. 1979); "
MPEP,0800,804.03(III),p4,,,,,,
MPEP,0800,804.03(III),p5,,,,,,
MPEP,0800,804.03(IV),,,REJECTIONS UNDER 35 U.S.C. 102 AND 103 AND DOUBLE PATENTING,,,,
MPEP,0800,804.03(IV),p1,,,,,,
MPEP,0800,804.03,,,".aia Different Inventors, Common Assignee, Same Invention, Examined under First Inventor To File (FITF) Provisions of the AIA",,,,
MPEP,0800,804.03,,,".fti Different Inventors, Common Assignee, Same Invention, Examined Under Pre-AIA (First to Invent) Provisions",,,,
MPEP,0800,804.03,,,".aia Different Inventors, Common Assignee, Inventions Not Patentably Distinct, No Evidence of Common Ownership as of the Effective Filing Date of the Claimed Invention, Examined Under First Inventor to File (FITF) Provisions of the AIA",,,,
MPEP,0800,804.03,,,".fti Different Inventors, Common Assignee, Inventions Not Patentably Distinct, No Evidence of Common Ownership at Time of Invention, Examined Under Pre-AIA (First To Invent) Provisions",,,,
MPEP,0800,804.03,,,.01.aia Advisory Information Relating to Form Paragraph 8.28.aia,,,,
MPEP,0800,804.03,,,.01.fti Advisory Information Relating to Form Paragraph 8.28.fti,,,,
MPEP,0800,804.03,,,".aia Rejection, 35 U.S.C. 102(a)(1)/102(a)(2)",,,,
MPEP,0800,804.03,,,".fti Rejection, Pre-AIA 35 U.S.C. 102(a), (b) Patent or Publication, and (g)",,,,
MPEP,0800,804.03,,,".fti Rejection, pre-AIA 35 U.S.C. 102(f), Applicant Not the Inventor",,,,
MPEP,0800,804.03,,,".aia Rejection, 35 U.S.C. 103",,,,
MPEP,0800,804.03,,,".fti Rejection, Pre-AIA 35 U.S.C. 103(a)",,,,
MPEP,0800,804.03,,,".01.aia Provisional Rejection, 35 U.S.C. 102(a)(2) - Common Assignee, Common Applicant, or At Least One Common Joint Inventor",,,,
MPEP,0800,804.03,,,".01.aia Provisional Rejection, 35 U.S.C. 103, Common Assignee, Common Applicant, or at Least One Common Joint Inventor",,,,
MPEP,0800,804.03,,,".01.fti Provisional Rejection, Pre-AIA 35 U.S.C. 102(e) - Common Assignee, Common Applicant, or At Least One Common Joint Inventor",,,,
MPEP,0800,804.03,,,".01.fti Provisional Rejection, Pre-AIA 35 U.S.C. 103(a), Common Assignee, Common Applicant, or at Least One Common Joint Inventor",,,,
MPEP,0800,804.03,,,".02.aia Rejection, 35 U.S.C. 102(a)(2), Common Assignee, Applicant, or Joint Inventor(s)",,,,
MPEP,0800,804.03,,,".02.fti Rejection, Pre-AIA 35 U.S.C. 102(e), Common Assignee, Applicant, or Joint Inventor",,,,
MPEP,0800,804.03,,,".01.aia Provisional Rejection, 35 U.S.C. 103, Common Assignee, Common Applicant, or at Least One Common Joint Inventor",,,,
MPEP,0800,804.03,,,".01.fti Provisional Rejection, Pre-AIA 35 U.S.C. 103(a), Common Assignee, Common Applicant, or at Least One Common Joint Inventor",,,,
MPEP,0800,804.03,,,".02.aia Rejection, 35 U.S.C. 103, Common Assignee, Common Applicant, or at Least One Common Joint Inventor",,,,
MPEP,0800,804.03,,,".aia Rejection, 35 U.S.C. 103, Further in View Of",,,,
MPEP,0800,804.03,,,".02.fti Rejection, pre-AIA 35 U.S.C. 103(a), Common Assignee, Common Applicant, or at Least One Common Joint Inventor",,,,
MPEP,0800,804.04,,,Submission to Technology Center Director [R-07.2015],,,,
