Part,Chapter,Section,Paragraph,Update Status,Title,Links to MPEP,Links to 35USC,Links to 37CFR,Links to Cases and Actions
MPEP,2700,2734(III),p4,,,,,37 CFR 1.18(e); 37 CFR 1.136(a); 37 CFR 1.705(b); ,
MPEP,2700,2734(III),p5,,,,,37 CFR 1.705(b); 37 CFR 1.705(b)(1); ,
MPEP,2700,2734(III),p6,,,,35 U.S.C. 371; ,37 CFR 1.705(b)(2); 37 CFR 1.18(e); 37 CFR 1.183; ,
MPEP,2700,2734(III),p7,,,,35 U.S.C. 154(b)(3); ,37 CFR 1.705(b); 37 CFR 1.705(b)(1); 37 CFR 1.136(a); ,
MPEP,2700,2734(III),p8,,,,35 U.S.C. 154(b)(4); 35 U.S.C. 154(b)(3)(B); ,,
MPEP,2700,2735,,,[Reserved],,,,
MPEP,2700,2736,,,Third Party Papers [R-07.2015],,,,
MPEP,2700,2737-2749,,,[Reserved],,,,
MPEP,2700,2750,,,Patent Term Extension for Delays at other Agencies under 35 U.S.C. 156 [R-11.2013],,,,
MPEP,2700,2751,,,Eligibility Requirements [R-11.2013],,,,
MPEP,2700,2751(I),,,TERMINALLY DISCLAIMED PATENTS ARE ELIGIBLE,,,,
MPEP,2700,2751(I),p1,,,,35 U.S.C. 156; 35 U.S.C. 156(b); 35 U.S.C. 154(b)(2); 35 U.S.C. 154(b)(2)(B); ,,
MPEP,2700,2751(II),,,MEANING OF PRODUCT AS DEFINED IN 35 U.S.C. 156(f),,,,
MPEP,2700,2751(II),p1,,,,35 U.S.C. 156(a); ,,
MPEP,2700,2751(III),,,NO PREVIOUS EXTENSIONS (WITH LIMITED EXCEPTIONS),,,,
MPEP,2700,2751(III),p1,,,,35 U.S.C. 156; 35 U.S.C. 156(e)(2); 35 U.S.C. 156(d)(5); ,37 CFR 1.720(b); 37 CFR 1.701; 37 CFR 1.701; 37 CFR 1.702; 37 CFR 1.760; 37 CFR 1.790; ,
MPEP,2700,2751(IV),,,REGULATORY REVIEW PERIOD,,,,
MPEP,2700,2751(IV),p1,,,,35 U.S.C. 156(a)(4); ,37 CFR 1.720(d); ,
MPEP,2700,2751(IV),p2,,,,,,
MPEP,2700,2751(IV),p3,,,,,,
MPEP,2700,2751(V),,,FIRST PERMITTED MARKETING OR USE,,,,
MPEP,2700,2751(V),p1,,,,35 U.S.C. 156(a)(5); ,37 CFR 1.720(e); ,
MPEP,2700,2751(V),p2,,,,35 U.S.C. 156; ,,"In re Alcon Laboratories Inc., 13 USPQ2d 1115, 1121 (Comm’r Pat. & Tm. 1989); "
MPEP,2700,2751(V),p3,,,,35 U.S.C. 156(a)(5)(C); ,37 CFR 1.720(e)(3); ,
MPEP,2700,2752,,,Patent Term Extension Applicant [R-08.2017],,,,
MPEP,2700,,p1,,,,,,
MPEP,2700,2753,,,Application Contents [R-11.2013],,,,
MPEP,2700,2754,,,Filing Date [R-11.2013],,,,
MPEP,2700,2754(I),,,FILING DATE ACCORDED,,,,
MPEP,2700,2754(I),p1,,,,35 U.S.C. 156; ,,
MPEP,2700,2754(I),p2,,,,,37 CFR 1.741(a); 37 CFR 1.8; 37 CFR 1.10; ,
MPEP,2700,2754(II),,,COMPLETE APPLICATION,,,,
MPEP,2700,2754(II),p1,,,,35 U.S.C. 156(d)(1); ,37 CFR 1.741(a); 37 CFR 1.740; 37 CFR 1.741; ,
MPEP,2700,2754(III),,,INFORMAL APPLICATION,,,,
MPEP,2700,2754.01,,,Deadline for Filing an Application Under 35 U.S.C. 156(d)(1) [R-11.2013],,,,
MPEP,2700,2754.02,,,Filing Window for an Application Under 35 U.S.C. 156(d)(5) [R-8.2012],,,,
MPEP,2700,2754.03,,,Filing of a Request for an Extension Under 35 U.S.C. 156(e)(2) [R-8.2012],,,,
MPEP,2700,2755,,,Eligibility Determination [R-8.2012],,,,
MPEP,2700,2755.01,,,Interim Extension of Patent Term During the Processing of the Application [R-11.2013],,,,
MPEP,2700,,p1,,,,,,
MPEP,2700,2755.02,,,Interim Extension of Patent Term Before Product Approval [R-08.2017],,,,
MPEP,2700,,p1,,,,,,
MPEP,2700,,,,35 U.S.C. 156(d)(5),,,,
MPEP,2700,,,,35 U.S.C. 156(d)(5),,,,
MPEP,2700,,,,35 U.S.C. 156,,,,
MPEP,2700,,,,35 U.S.C. 156(d)(5),,,,
MPEP,2700,,,,35 U.S.C. 156(d)(5),,,,
MPEP,2700,,p1,,,,,,
MPEP,2700,,p2,,,,35 U.S.C. 156(d)(5); 35 U.S.C. 156(d)(1); 35 U.S.C. 156(d)(5)(E); ,,
MPEP,2700,2756,,,Correspondence Between the USPTO and the Regulatory Agency [R-11.2013],,,,
MPEP,2700,2756(I),,,INFORMATION REGARDING ELIGIBILITY FOR EXTENSION,,,,
MPEP,2700,2756(I),p1,,,,,,
MPEP,2700,2756(I),p2,,,,,,
MPEP,2700,2756(II),,,PRELIMINARY ELIGIBILITY DECISION,,,,
MPEP,2700,2756(II),p1,,,,,,"In re Allen & Hansbury, Ltd., 227 USPQ 955, 960 n. 9 (Comm’r Pat. & Tm. 1985); "
MPEP,2700,2757,,,Regulatory Agency Determination of the Length of the Regulatory Review Period [R-11.2013],,,,
MPEP,2700,2757.01,,,Due Diligence Determination [R-11.2013],,,,
MPEP,2700,2758,,,Notice of Final Determination - Calculation of Patent Term Extension [R-08.2017],,,,
MPEP,2700,,p1,,,,,,
MPEP,2700,,,,35 U.S.C. 156,,,,
MPEP,2700,,,,37 CFR 1.136(a),,,,
MPEP,2700,,,,35 U.S.C. 156(c),,,,
MPEP,2700,,,,35 U.S.C. 156(c),,,,
MPEP,2700,,,,35 U.S.C. 156,,,,
MPEP,2700,,,,35 U.S.C. 156(c),,,,
MPEP,2700,,,,35 U.S.C. 156(c)(1,,,,
MPEP,2700,,,,35 U.S.C. 156(c)(3),,,,
MPEP,2700,,,,35 U.S.C. 156(c)(3),,,,
MPEP,2700,,,,35 U.S.C. 154,,,,
MPEP,2700,,,,35 U.S.C. 156(g)(6),,,,
MPEP,2700,,p1,,,,,,
MPEP,2700,,p2,,,,35 U.S.C. 154; 35 U.S.C. 154(b); 35 U.S.C. 154(b); ,,
MPEP,2700,,p3,,,,,,
MPEP,2700,2758(I),,,CALCULATION OF PATENT TERM EXTENSION,,,,
MPEP,2700,2758(I),p1,,,,,37 CFR 1.775; 37 CFR 1.776; 37 CFR 1.777; 37 CFR 1.778; 37 CFR 1.779; 37 CFR 1.775; ,
MPEP,2700,2758(I),p2,,,,,,
MPEP,2700,2758(I),p3,,,,,,
MPEP,2700,2759,,,Certificate of Extension of Patent Term [R-11.2013],,,,
MPEP,2700,,p1,,,,,,
MPEP,2700,,p1,,,,35 U.S.C. 156; ,,
MPEP,2700,2760,,,"Trade Secret, Confidential, and Protective Order Material [R-8.2012]",,,,
MPEP,2700,2761,,,Multiple Applications for Extension of Term of the Same Patent or of Different Patents for the Same Regulatory Review Period for a Product [R-08.2017],,,,
MPEP,2700,,p1,,,,,,
MPEP,2700,2762,,,Duty of Disclosure in Patent Term Extension Proceedings [R-08.2012],,,,
MPEP,2700,2763,,,Limitation of Third Party Participation [R-08.2012],,,,
MPEP,2700,2764,,,Express Withdrawal of Application for Extension of Patent Term [R-08.2012],,,,
