Part,Chapter,Section,Paragraph,Update Status,Title,Links to MPEP,Links to 35USC,Links to 37CFR,Links to Cases and Actions
MPEP,1500,1503.02(II),p2,,,,35 U.S.C. 112(a); ,,
MPEP,1500,1503.02(III),,,BROKEN LINES,,,,
MPEP,1500,1503.02(III),p1,,,,"35 U.S.C. 112(a); 35 U.S.C. 112, first paragraph; 35 U.S.C. 132; ",37 CFR 1.121(f); ,"In re Zahn, 617 F.2d 261, 204 USPQ 988 (CCPA 1980); In re Owens, 710 F.3d 1362, 1366-67, 106 USPQ2d 1248, 1251 (Fed. Cir. 2013); "
MPEP,1500,1503.02(III),p2,,,,,,"In re Blum, 374 F.2d 904, 153 USPQ 177 (CCPA 1967); "
MPEP,1500,1503.02(III),p3,,,,,,
MPEP,1500,1503.02(III),p4,,,,,,
MPEP,1500,1503.02,,,Use of Broken Lines for Indicating Unimportant Features Not Permitted,,,,
MPEP,1500,1503.02,,,.01 Use of Broken Lines in Drawing (Ch. 16 Design Application),,,,
MPEP,1500,1503.02,,,.02 Description of Broken Lines (Ch. 16 Design Application),,,,
MPEP,1500,1503.02,,,.04 Proper Drawing Disclosure With Use of Broken Lines,,,,
MPEP,1500,1503.02,,,.05 Description of Broken Lines as Boundary of Design (Ch. 16 Design Application),,,,
MPEP,1500,1503.02(IV),,,SURFACE TREATMENT,,,,
MPEP,1500,1503.02(IV),p1,,,,35 U.S.C. 171; ,,
MPEP,1500,1503.02(IV),p2,,,,,,"In re Daniels, 144 F.3d 1452, 1456-57, 46 USPQ2d 1788, 1790 (Fed. Cir. 1998); "
MPEP,1500,1503.02(V),,,PHOTOGRAPHS AND COLOR DRAWINGS,,,,
MPEP,1500,1503.02(V),p1,,,,,37 CFR 1.84(a); 37 CFR 1.84(b); 37 CFR 1.81(c); 37 CFR 1.83(c); ,
MPEP,1500,1503.02(V),p2,,,,,37 CFR 1.84(a)(2); ,
MPEP,1500,1503.02(V),p3,,,,35 U.S.C. 112(a); ,,
MPEP,1500,1503.02(V),p4,,,,,,
MPEP,1500,1503.02(V),p5,,,,,,
MPEP,1500,1503.02(V),p6,,,,"35 U.S.C. 112(a); 35 U.S.C. 112, first paragraph; ",37 CFR 1.84(a)(2); ,
MPEP,1500,1503.02(V),p7,,,,,37 CFR 1.152; ,"In re Daniels, 144 F.3d 1452, 1456-57, 46 USPQ2d 1788, 1790 (Fed. Cir. 1998); "
MPEP,1500,1503.02(V),p8,,,,,,
MPEP,1500,1503.02,,,.041 Color Drawing(s)/Photograph(s) Submitted,,,,
MPEP,1500,1503.02,,,.01 Amend Specification to Add Reference to Color Drawing(s)/ Photograph(s) (Ch. 16 Design Application),,,,
MPEP,1500,1504,,,Examination [R-08.2017],,,,
MPEP,1500,1504,,,.19.01 Summary Statement of Rejections,,,,
MPEP,1500,1504,,,.58 Claimed Design Is Patentable (Ex parte Quayle Actions),,,,
MPEP,1500,1504,,,.72 Quayle Action,,,,
MPEP,1500,1504,,,.90 Indication of allowability withdrawn,,,,
MPEP,1500,1504,,,.66 Employ Services of Patent Attorney or Agent (Design Application Only),,,,
MPEP,1500,1504.01,,,Statutory Subject Matter for Designs [R-07.2015],,,,
MPEP,1500,1504.01,,,".01 Statutory Basis,",,,,
MPEP,1500,1504.01,,,,,,,
MPEP,1500,1504.01,,,Visual Characteristics,,,,
MPEP,1500,1504.01,,,Subject Matter of Design Patent,,,,
MPEP,1500,1504.01,,,Design Inseparable From Article to Which Applied,,,,
MPEP,1500,1504.01(a),,,Computer-Generated Icons [R-07.2015],,,,
MPEP,1500,1504.01(a)(I),,,GUIDELINES FOR EXAMINATION OF DESIGN PATENT APPLICATIONS FOR COMPUTER-GENERATED ICONS,,,,
MPEP,1500,1504.01(a)(I),p1,,,,35 U.S.C. 171; ,,
MPEP,1500,1504.01(a)(I)(A),p1,,,,35 U.S.C. 171; ,,
MPEP,1500,1504.01(a)(I)(A),p2,,,,,,"In re Hruby, 373 F.2d 997, 1001, 153 USPQ 61, 66 (CCPA 1967); "
MPEP,1500,1504.01(a)(I)(B),p1,,,,35 U.S.C. 171; ,,
MPEP,1500,1504.01(a)(II),,,EFFECT OF THE GUIDELINES ON PENDING DESIGN APPLICATIONS DRAWN TO COMPUTER-GENERATED ICONS,,,,
MPEP,1500,1504.01(a)(II),p1,,,,,,
MPEP,1500,1504.01(a)(III),,,TREATMENT OF TYPE FONTS,,,,
MPEP,1500,1504.01(a)(III),p1,,,,35 U.S.C. 171; ,,
MPEP,1500,1504.01(a)(IV),,,CHANGEABLE COMPUTER GENERATED ICONS,,,,
MPEP,1500,1504.01(a)(IV),p1,,,,,,
MPEP,1500,1504.01(a)(IV),p2,,,,,,
MPEP,1500,1504.01(a)(IV),p3,,,,,,
MPEP,1500,1504.01(a)(IV),p4,,,,,,
MPEP,1500,1504.01(b),,,Design Comprising Multiple Articles or Multiple Parts Embodied in a Single Article [R-08.2012],,,,
MPEP,1500,1504.01(c),,,Lack of Ornamentality [R-07.2015],,,,
MPEP,1500,1504.01(c)(I),,,FUNCTIONALITY VS. ORNAMENTALITY,,,,
MPEP,1500,1504.01(c)(I),p1,,,,35 U.S.C. 171; 35 U.S.C. 171; ,,"In re Carletti, 328 F.2d 1020, 140 USPQ 653, 654 (CCPA 1964); In re Carletti, 328 F.2d 1020, 1022, 140 USPQ 653, 654 (CCPA 1964); "
MPEP,1500,1504.01(c)(I),p2,,,,,,
MPEP,1500,1504.01(c)(I),p3,,,,,,
MPEP,1500,1504.01(c)(I),p4,,,,,,
MPEP,1500,1504.01(c)(I),p5,,,,,,
MPEP,1500,1504.01(c)(II),,,ESTABLISHING A PRIMA FACIE BASIS FOR REJECTIONS UNDER 35 U.S.C. 171,,,,
MPEP,1500,1504.01(c)(II),p1,,,,35 U.S.C. 171; ,,"In re Jung, 98 USPQ2d 1174, 1177 (Fed. Cir. 2011); In re Oetiker, 977 F.2d 1443, 1445, 24 USPQ2d 1443, 1444 (Fed. Cir. 1992); "
MPEP,1500,1504.01(c)(II),p2,,,,35 U.S.C. 171; ,,"In re Carletti et al., 328 F.2d 1020, 140 USPQ 653 (CCPA 1964); "
MPEP,1500,1504.01(c)(II),p3,,,,35 U.S.C. 171; ,,"In re Webb, 916 F.2d 1553, 1558, 16 USPQ2d 1433, 1436 (Fed. Cir. 1990); "
MPEP,1500,1504.01(c)(II),p4,,,,35 U.S.C. 171; ,,
MPEP,1500,1504.01(c)(II),p5,,,,35 U.S.C. 171; ,,
MPEP,1500,1504.01(c)(III),,,REJECTIONS MADE UNDER 35 U.S.C. 171,,,,
MPEP,1500,1504.01(c)(III),p1,,,,35 U.S.C. 171; ,,
MPEP,1500,1504.01(c),,,ck of Ornamentality (Article Visible in End Use),,,,
MPEP,1500,1504.01(c),,,Lack of Ornamentality (Article Not Visible in its Normal and Intended Use),,,,
MPEP,1500,1504.01(c)(IV),,,OVERCOMING A 35 U.S.C. 171 REJECTION BASED ON LACK OF ORNAMENTALITY,,,,
MPEP,1500,1504.01(c)(IV),p1,,,,35 U.S.C. 171; ,,
MPEP,1500,1504.01(c)(V),,,EVALUATION OF EVIDENCE SUBMITTED TO OVERCOME A REJECTION UNDER 35 U.S.C. 171,,,,
MPEP,1500,1504.01(c)(V),p1,,,,35 U.S.C. 171; ,,"In re Carletti, 328 F.2d 1020, 1022, 140 USPQ 653, 654 (CCPA 1964); "
MPEP,1500,1504.01(c)(V),p2,,,,,,
MPEP,1500,1504.01(c)(V),p3,,,,,,
MPEP,1500,1504.01(c)(V),p4,,,,35 U.S.C. 171; ,,"In re Webb, 916 F.2d 1553, 1558, 16 USPQ2d 1433, 1436 (Fed. Cir. 1990); In re Huang, 100 F.3d 135, 140 (Fed. Cir. 1996); In re Huang, 100 F.3d 135, 140, 40 USPQ2d 1685, 1690 (Fed. Cir. 1996); "
MPEP,1500,1504.01(c)(V),p5,,,,,,"In re Carletti, 328 F.2d 1020, 1022, 140 USPQ 653, 654 (CCPA 1964); "
MPEP,1500,1504.01(c)(V),p6,,,,,,
MPEP,1500,1504.01(c)(V),p7,,,,35 U.S.C. 171; ,,"In re Webb, 916 F.2d 1553 (Fed. Cir. 1990); "
MPEP,1500,1504.01(d),,,Simulation [R-08.2012],,,,
MPEP,1500,1504.01(d),,,Simulation (Entire Article),,,,
MPEP,1500,1504.01(d),,,Explanation of evidence cited in support of simulation rejection,,,,
MPEP,1500,1504.01(e),,,Offensive Subject Matter [R-07.2015],,,,
MPEP,1500,1504.01(e),,,Offensive Subject Matter,,,,
MPEP,1500,1504.02,,,Novelty [R-08.2017],,,,
MPEP,1500,,p1,,,,,,
MPEP,1500,1504.02,,,".01.fti Foreign Filing More Than 6 Months Before U.S. Filing, Application Filed Before March 16, 2013",,,,
MPEP,1500,1504.02,,,.aia Application Examined Under AIA First Inventor to File Provisions,,,,
MPEP,1500,1504.02,,,.fti Application Examined Under First Inventor to File Provisions,,,,
MPEP,1500,1504.02,,,.15 Notice re prior art available under both pre-AIA and AIA,,,,
MPEP,1500,1504.02,,,.aia 35 U.S.C. 102(a)(1) Rejection,,,,
MPEP,1500,1504.02,,,.fti,,,,
MPEP,1500,1504.02,,,.fti,,,,
MPEP,1500,1504.02,,,.fti,,,,
MPEP,1500,1504.02,,,.fti Pre-AIA 35 U.S.C. 102(d)/35 U.S.C. 172 Rejection,,,,
MPEP,1500,1504.02,,,.aia 35 U.S.C. 102(a)(2) Rejection,,,,
MPEP,1500,1504.02,,,.fti Pre-AIA 135 U.S.C. 102(e) Rejection,,,,
MPEP,1500,1504.02,,,.fti Pre-AIA,,,,
MPEP,1500,1504.02,,,.aia Pre-AIA 35 U.S.C. 102(g) Rejection,,,,
MPEP,1500,1504.02,,,.fti Pre-AIA 35 U.S.C. 102(g) Rejection,,,,
MPEP,1500,1504.02,,,".02.aia Statement of Statutory Bases, 35 U.S.C. 171 and 35 U.S.C. 115-Improper Inventorship",,,,
MPEP,1500,1504.02,,,".03.aia Statement of Statutory Basis, 35 U.S.C. 115-Improper Inventorship",,,,
MPEP,1500,1504.02,,,.05.fti Identical Claim: Common Assignee,,,,
MPEP,1500,1504.02,,,.01.aia Explanation of rejection under 35 U.S.C. 102(a)(1) or 102(a)(2),,,,
MPEP,1500,1504.02,,,".01.fti Explanation of rejection under Pre-AIA 35 U.S.C. 102(a), (b), (d), or (e)",,,,
MPEP,1500,1504.02,,,.02.aia 35 U.S.C. 102(a)(2) Provisional rejection - design disclosed in another application with common inventor and/or assignee,,,,
MPEP,1500,1504.02,,,.02.fti Provisional Pre-AIA 35 U.S.C. 102(e) rejection - design disclosed but not claimed in another application with common inventor and/or assignee,,,,
MPEP,1500,1504.02,,,.03.fti Pre-AIA 35 U.S.C. 102(e) provisional rejection - design claimed in an earlier-filed design patent application with common inventor and/or assignee,,,,
MPEP,1500,1504.02,,,.04.aia 35 U.S.C. 102(a)(2) rejection - design disclosed in a patent,,,,
MPEP,1500,1504.02,,,.04.fti Pre-AIA 35 U.S.C. 102(e) rejection - design disclosed but not claimed in a patent,,,,
MPEP,1500,1504.02,,,Rejection Maintained,,,,
MPEP,1500,1504.02,,,.01 Final Rejection Under Other Statutory Provisions,,,,
MPEP,1500,1504.03,,,Nonobviousness [R-08.2017],,,,
MPEP,1500,1504.03(I),,,GATHERING THE FACTS,,,,
MPEP,1500,1504.03(I),p1,,,,,,
MPEP,1500,1504.03(I)(A),p1,,,,35 U.S.C. 103; ,,
MPEP,1500,1504.03(I)(A),p2,,,,,,"In re Glavas, 230 F.2d 447, 450 109 USPQ 50, 52 (CCPA 1956); "
MPEP,1500,1504.03(I)(A),p3,,,,,,
MPEP,1500,1504.03(I)(A),p4,,,,,,
MPEP,1500,1504.03(I)(B),p1,,,,35 U.S.C. 103; ,,"In re Leslie, 547 F.2d 116, 192 USPQ 427 (CCPA 1977); In re Lamb, 286 F.2d 610, 128 USPQ 539 (CCPA 1961); "
MPEP,1500,1504.03(I)(B),p2,,,,35 U.S.C. 103; ,,
MPEP,1500,1504.03(I)(C),p1,,,,35 U.S.C. 103; 35 U.S.C. 103; ,,"In re Nalbandian, 661 F.2d 1214, 1216, 211 USPQ 782, 784 (CCPA 1981); In re Carter, 673 F.2d 1378, 213 USPQ 625 (CCPA 1982); "
MPEP,1500,1504.03(I)(D),p1,,,,,,
MPEP,1500,1504.03(II),,,PRIMA FACIE OBVIOUSNESS,,,,
MPEP,1500,1504.03(II),p1,,,,,,
MPEP,1500,1504.03(II),p2,,,,,,"In re Nalbandian, 661 F.2d 1214, 211 USPQ 782 (CCPA 1981); "
MPEP,1500,1504.03(II),p3,,,,35 U.S.C. 103; ,,"In re Jennings, 182 F.2d 207, 86 USPQ 68 (CCPA 1950); In re Rosen, 673 F.2d 388, 391, 213 USPQ 347, 350 (CCPA 1982); In re Harvey, 12 F.3d 1061, 1063, 29 USPQ2d 1206, 1208 (Fed. Cir. 1993); In re Yardley, 493 F.2d 1389, 181 USPQ 331, 334 (CCPA 1974); In re Leslie, 547 F.2d 116, 192 USPQ 427, 431 (CCPA 1977); In re Harvey, 12 F.3d 1061, 29 USPQ2d 1206 (Fed. Cir. 1993); "
MPEP,1500,1504.03(II),p4,,,,35 U.S.C. 103; ,,
MPEP,1500,1504.03(II),p5,,,,,,"In re Nalbandian, 661 F.2d 1214, 211 USPQ 782 (CCPA 1981); In re Sapp, 324 F.2d 1021, 139 USPQ 522 (CCPA 1963); "
MPEP,1500,1504.03(II),p6,,,,35 U.S.C. 103; 35 U.S.C. 171; ,,"In re Cornwall, 230 F.2d 457, 459, 109 USPQ 57, 58 (CCPA 1956); In re Garbo, 287 F.2d 192, 129 USPQ 72 (CCPA 1961); "
MPEP,1500,1504.03(II)(A),p1,,,,35 U.S.C. 103; ,,"In re Borden, 90 F.3d 1570, 1572, 39 USPQ2d 1524, 1526 (Fed. Cir. 1996); In re Glavas, 230 F.2d 447, 450, 109 USPQ 50, 52 (CCPA 1956); "
MPEP,1500,1504.03(II)(A),p2,,,,35 U.S.C. 103(a); ,,
MPEP,1500,,p1,,,,,,"In re Glavas, 230 F.2d 447, 109 USPQ 50 (CCPA 1956); "
MPEP,1500,,p2,,,,35 U.S.C. 103; ,,
MPEP,1500,,p1,,,,,,"In re Glavas, 230 F.2d 447, 109 USPQ 50 (CCPA 1956); "
MPEP,1500,1504.03(III),,,REBUTTAL OF THE PRIMA FACIE CASE,,,,
MPEP,1500,1504.03(III),p1,,,,35 U.S.C. 103; ,37 CFR 1.132; ,
MPEP,1500,1504.03(III),p2,,,,,37 CFR 1.132; ,"In re Nalbandian, 661 F.2d 1214, 211 USPQ 782 (CCPA 1981); "
MPEP,1500,1504.03(III),p3,,,,,,
MPEP,1500,1504.03(III),p4,,,,,,
MPEP,1500,1504.03(III),p5,,,,,,"In re Haruna, 249 F.3d 1327, 58USPQ2d 1517 (Fed. Cir. 2001); "
MPEP,1500,1504.03(III),p6,,,,,,
MPEP,1500,1504.03(III),p7,,,,35 U.S.C. 103; ,,
MPEP,1500,1504.03,,,.aia 35 U.S.C. 103 Rejection (Single Reference),,,,
MPEP,1500,1504.03,,,.fti Pre-AIA 35 U.S.C. 103(a) Rejection (Single Reference),,,,
MPEP,1500,1504.03,,,".aia Preface, 35 U.S.C. 103 Rejection",,,,
MPEP,1500,1504.03,,,".fti Preface, Pre-AIA 35 U.S.C. 103(a) Rejection",,,,
MPEP,1500,1504.03,,,Rationale for 35 U.S.C. 103 Rejection (Single Reference),,,,
MPEP,1500,1504.03,,,.aia 35 U.S.C. 103 Rejection (Multiple Reference),,,,
MPEP,1500,1504.03,,,.fti Pre-AIA 35 U.S.C. 103(a) Rejection (Multiple References),,,,
MPEP,1500,1504.03,,,Rationale for 35 U.S.C. 103 Rejection (Multiple References),,,,
MPEP,1500,1504.03,,,".02.aia Preface 35 U.S.C. 102(a)(2)/103 rejection - Different inventors, common assignee, obvious designs, no evidence of common ownership not later than effective filing date of claimed design",,,,
MPEP,1500,1504.03,,,".02.fti Preface pre-AIA 35 U.S.C. 102(e)/103(a) rejection - Different inventors, common assignee, obvious designs, no evidence of common ownership at time later design was made",,,,
MPEP,1500,1504.03,,,.03.aia 35 U.S.C. 102(a)(2)/103 Provisional Rejection - design disclosed in another application with common inventor and/or assignee,,,,
MPEP,1500,1504.03,,,.03.fti Provisional Pre-AIA 35 U.S.C. 102(e)/103(a) rejection - design disclosed but not claimed in another application with common inventor and/or assignee,,,,
MPEP,1500,1504.03,,,.04.fti Pre-AIA 35 U.S.C. 102(e)/103(a) Provisional Rejection - design claimed in an earlier-filed design patent application with common inventor and/or assignee,,,,
MPEP,1500,1504.03,,,".05.aia 35 U.S.C. 102(a)(2)/103 rejection - design disclosed, no common inventors or common assignees",,,,
MPEP,1500,1504.03,,,.05.fti Pre-AIA 35 U.S.C. 102(e)/103(a) rejection - design disclosed but not claimed,,,,
MPEP,1500,1504.03,,,.06.fti Pre-AIA 35 U.S.C. 102(e)/103(a) rejection - design claimed in a design patent with an earlier effective filing date and common assignee,,,,
MPEP,1500,1504.03,,,.07.fti Pre-AIA 35 U.S.C. 102(e)/103(a) rejection - design claimed in a design patent having an earlier effective filing date and no common assignee,,,,
MPEP,1500,1504.03,,,Rejection Maintained,,,,
MPEP,1500,1504.03,,,.02.aia Final Rejection Under 35 U.S.C. 103 (Single Reference),,,,
MPEP,1500,1504.03,,,.02.fti Final Rejection Under pre-AIA 35 U.S.C. 103(a) (Single Reference),,,,
MPEP,1500,1504.03,,,.aia Final Rejection Under 35 U.S.C. 103 (Multiple References),,,,
MPEP,1500,1504.03,,,.fti Final Rejection Under pre-AIA 35 U.S.C. 103(a) (Multiple References),,,,
MPEP,1500,1504.04,,,Considerations Under 35 U.S.C. 112 [R-08.2017],,,,
MPEP,1500,,p1,,,,,,
MPEP,1500,,p2,,,,,,
MPEP,1500,,p3,,,,,,
MPEP,1500,1504.04(I),,,35 U.S.C. 112(a) and (b),,,,
MPEP,1500,1504.04(I),p1,,,,,,
MPEP,1500,1504.04(I)(A),p1,,,,"35 U.S.C. 112; 35 U.S.C. 112(a); 35 U.S.C. 112, first paragraph; 35 U.S.C. 112(b); ",,"In re Moore, 439 F.2d 1232, 169 USPQ 236 (CCPA 1971); In re Zahn, 617 F.2d 261, 204 USPQ 988 (CCPA 1980); "
MPEP,1500,1504.04(I)(A),p2,,,,35 U.S.C. 112(a); ,,"In re Harvey, 12 F.3d 1061, 1064, 29 USPQ2d 1206, 1208 (Fed. Cir. 1993); "
MPEP,1500,1504.04(I)(A),p3,,,,,,
MPEP,1500,1504.04(I)(A),p4,,,,35 U.S.C. 112(a); ,,
MPEP,1500,1504.04(I)(A),p5,,,,35 U.S.C. 112(a); ,,
MPEP,1500,1504.04(I)(A),p6,,,,35 U.S.C. 112(a); ,,
MPEP,1500,1504.04(I)(A),p7,,,,,,
MPEP,1500,1504.04(I)(A),p8,,,,35 U.S.C. 112(a); ,,
MPEP,1500,1504.04(I)(A),p9,,,,,,
MPEP,1500,1504.04,,,Undisclosed visible surface(s)/portion(s) of article not forming part of the claimed design,,,,
MPEP,1500,1504.04,,,"Rejection, 35 U.S.C. 112(a) and (b) or pre-AIA 35 U.S.C. 112, First And Second Paragraphs",,,,
MPEP,1500,1504.04,,,".02 Suggestion To Overcome Rejection Under 35 U.S.C. 112(a) and (b) or pre-AIA 35 U.S.C. 112, First and Second Paragraphs (Ch. 16 Design Application)",,,,
MPEP,1500,1504.04,,,Amendment May Not Be Possible,,,,
MPEP,1500,1504.04,,,Corrected Drawing Sheets Required,,,,
MPEP,1500,1504.04(B),p1,,,,35 U.S.C. 132; ,37 CFR 1.121(f); ,
MPEP,1500,1504.04(B),p2,,,,35 U.S.C. 132; ,,
MPEP,1500,1504.04,,,.01 Amendment to Disclosure Not Affecting Claim -,,,,
MPEP,1500,,p1,,,,"35 U.S.C. 112(a); 35 U.S.C. 112, first paragraph; ",,"In re Daniels, 144 F.3d 1452, 1455, 46 USPQ2d 1788, 1789 (Fed. Cir. 1998); In re Owens, 710 F.3d 1362, 1366, 106 USPQ 2d 1248, 1250 (Fed. Cir. 2013); "
MPEP,1500,,p2,,,,,,
MPEP,1500,,p3,,,,,,
MPEP,1500,,p1,,,,35 U.S.C. 120; ,,
MPEP,1500,,p2,,,,"35 U.S.C. 112(a); pre-AIA 35 U.S.C. 112, first paragraph; ",,
MPEP,1500,,p3,,,,35 U.S.C. 120; ,,
MPEP,1500,,p4,,,,,,
MPEP,1500,,p1,,,,,,
MPEP,1500,,p2,,,,"35 U.S.C. 112(a); pre-AIA 35 U.S.C. 112, first paragraph; ",,"In re Alton, 76 F.3d 1168, 1176, 37 USPQ2d 1578, 1584 (Fed. Cir. 1996); "
MPEP,1500,,p3,,,,"35 U.S.C. 112(a); pre-AIA 35 U.S.C. 112, first paragraph; ",,
MPEP,1500,,p4,,,,35 U.S.C. 112(a); ,,
MPEP,1500,1504.04,,,"35 U.S.C. 112(a) or pre-AIA 35 U.S.C. 112, First Paragraph Rejection (Written Description)",,,,
MPEP,1500,1504.04,,,Amendment May Not Be Possible,,,,
MPEP,1500,1504.04,,,.01 Amendment to Disclosure Not Affecting Claim -,,,,
MPEP,1500,1504.04(II),,,"35 U.S.C. 112(b) or pre-AIA 112, second paragraph",,,,
MPEP,1500,1504.04(II),p1,,,,35 U.S.C. 112(b); ,,"In re Moore, 439 F.2d 1232, 1235, 169 USPQ 236, 238 (CCPA 1971); "
MPEP,1500,1504.04(II),p2,,,,35 U.S.C. 112(b); ,,
MPEP,1500,1504.04(II),p3,,,,,,
MPEP,1500,1504.04,,,".02 Rejection, 35 U.S.C. 112(b) or pre-AIA 35 U.S.C. 112, 2nd Paragraph (""Or the Like"" In Claim)",,,,
MPEP,1500,1504.04,,,".01 Remove Indefinite Language (""Or The Like"") by Examiner’s Amendment",,,,
MPEP,1500,1504.04,,,"Rejection, 35 U.S.C. 112(b) or pre-AIA 35 U.S.C. 112, 2nd Paragraph",,,,
MPEP,1500,1504.04,,,".03 Rejection, 35 U.S.C. 112(b) or pre-AIA 35 U.S.C. 112, Second Paragraph (Title Fails to Specify a Known Article of Manufacture)",,,,
MPEP,1500,1504.04,,,".01 Rejection, 35 U.S.C. 112(b) or pre-AIA 35 U.S.C. 112, (Second Paragraph) (Additional Information Requested)",,,,
MPEP,1500,1504.04,,,.01 Claimed Design Is Patentable (35 U.S.C. 112 Rejections),,,,
MPEP,1500,1504.05,,,Restriction [R-08.2017],,,,
MPEP,1500,1504.05(I),,,INDEPENDENT INVENTIONS,,,,
MPEP,1500,1504.05(I),p1,,,,,,
MPEP,1500,1504.05(II),,,DISTINCT INVENTIONS,,,,
MPEP,1500,1504.05(II),p1,,,,35 U.S.C. 103; 35 U.S.C. 121; ,,
MPEP,1500,1504.05(II)(A),p1,,,,"35 U.S.C. 112(a); 35 U.S.C. 112, first paragraph; ",,"In re Rubinfield, 270 F.2d 391, 123 USPQ 210 (CCPA 1959); In re Platner, 155 USPQ 222 (Comm’r Pat. 1967); "
MPEP,1500,1504.05(II)(A),p2,,,,35 U.S.C. 103; ,,
MPEP,1500,1504.05(II)(A),p3,,,,,,
MPEP,1500,1504.05,,,.02 Restriction Not Required - Change In Appearance (First Action - Non Issue),,,,
MPEP,1500,1504.05,,,.03 Restriction Not Required - Change In Appearance (First Action Issue),,,,
MPEP,1500,1504.05,,,Restriction Under,,,,
MPEP,1500,1504.05,,,.01 Restriction Under,,,,
MPEP,1500,1504.05,,,Telephone Restriction Under,,,,
MPEP,1500,1504.05,,,.01 Telephone Restriction Under 35 U.S.C.121 (Obvious Variations Within Group),,,,
MPEP,1500,1504.05,,,Provisional Election Required (,,,,
MPEP,1500,1504.05(B),p1,,,,35 U.S.C. 103; ,,"In re Rubinfield, 270 F.2d 391, 123 USPQ 210 (CCPA 1959); In re Kelly, 200 USPQ 560 (Comm’r Pat. 1978); "
MPEP,1500,1504.05,,,.04 Restriction Not Required – Change In Scope (First Action – Non Issue),,,,
MPEP,1500,1504.05,,,.05 Restriction Not Required – Change In Scope (First Action Issue),,,,
MPEP,1500,1504.05,,,Restriction Under 35 U.S.C. 121 (Segregable Parts or Combination/Subcombination),,,,
MPEP,1500,1504.05,,,Telephone Restriction Under 35 U.S.C. 121 (Segregable Parts or Combination/Subcombination),,,,
MPEP,1500,1504.05,,,.06 Restriction Not Required (Change in Appearance and Scope – First Action Non Issue),,,,
MPEP,1500,1504.05,,,.07 Restriction Not Required (Change in Appearance and Scope – First Action Issue),,,,
MPEP,1500,1504.05,,,.08 Restriction with Differences in Appearance and Scope,,,,
