Part,Chapter,Section,Paragraph,Update Status,Title,Links to MPEP,Links to 35USC,Links to 37CFR,Links to Cases and Actions
MPEP,2200,2222,,,Address of Patent Owner [R-07.2015],,,,
MPEP,2200,2223,,,Withdrawal of Attorney or Agent [R-07.2015],,,,
MPEP,2200,2224,,,Correspondence [R-08.2017],,,,
MPEP,2200,2225,,,Untimely Paper Filed Prior to Order under 35 U.S.C. 304 [R-07.2015],,,,
MPEP,2200,2226,,,Initial Processing of Request for,,,,
MPEP,2200,2227,,,Incomplete Request for,,,,
MPEP,2200,,,,OFFICE PROCEDURE WHERE THE REQUEST FAILS TO COMPLY WITH REQUIREMENTS FOR A FILING DATE,,,,
MPEP,2200,2227(A),,,Discovery of Non-Compliance with Filing Date Requirement(s) Prior to Assigning a Filing Date,,,,
MPEP,2200,2227(A)(1),,,Notice of Failure to Comply with Reexamination Request Filing Requirement,,,,
MPEP,2200,2227(A)(1),p1,,,,,,
MPEP,2200,2227(A)(2),,,Failure to Remedy Defect(s) in Notice of Failure to Comply with Ex Parte Reexamination Request Filing Requirements,,,,
MPEP,2200,2227(A)(2),p1,,,,,,
MPEP,2200,2227(A)(2),p2,,,,,37 CFR 1.510(c); ,
MPEP,2200,2227(A)(2),p3,,,,,,
MPEP,2200,2227(B),,,Non-Compliance with Filing Date Requirement(s) Discovered After Initial Issuance of Notice of Reexamination Request Filing Date,,,,
MPEP,2200,2227(B)(1),,,Decision Vacating Filing Date,,,,
MPEP,2200,2227(B)(1),p1,,,,,37 CFR 1.510(c); ,
MPEP,2200,2227(B)(2),,,Failure to Remedy Defect in Decision Vacating Filing Date,,,,
MPEP,2200,2227(B)(2),p1,,,,,,
MPEP,2200,2227(B)(2),p2,,,,,37 CFR 1.501; ,
MPEP,2200,2227(B)(2),p3,,,,,37 CFR 1.501; ,
MPEP,2200,2227(B)(2),p4,,,,,,
MPEP,2200,2228,,,[Reserved],,,,
MPEP,2200,2229,,,Notice of Request under 35 U.S.C. 302 for,,,,
MPEP,2200,2230,,,Constructive Notice to Patent Owner [R-07.2015],,,,
MPEP,2200,2231,,,Processing of Request Corrections [R-07.2015],,,,
MPEP,2200,2232,,,Public Access to Reexaminations Filed under 35 U.S.C. 302 [R-07.2015],,,,
MPEP,2200,2232.01,,,Determining if a Reexamination Request Was Filed under 35 U.S.C. 302 for a Patent [R-07.2015],,,,
MPEP,2200,,,,TO DETERMINE FROM PAIR OR PALM IF A REEXAMINATION REQUEST HAS BEEN FILED FOR A GIVEN PATENT NUMBER,,,,
MPEP,2200,,p1,,,,,,
MPEP,2200,,,,Using the USPTO Intranet,,,,
MPEP,2200,,p1,,,,,,
MPEP,2200,,p2,,,,,,
MPEP,2200,,p3,,,,,,
MPEP,2200,,p4,,,,,,
MPEP,2200,,p5,,,,,,
MPEP,2200,2233,,,Processing in Central Reexamination Unit and Technology Center [R-07.2015],,,,
MPEP,2200,2233(I),,,FEES,,,,
MPEP,2200,2233(I),p1,,,,35 U.S.C. 302; ,37 CFR 1.20(c)(1); 37 CFR 1.20(c)(3); ,
MPEP,2200,2233(I),p2,,,,,37 CFR 1.17(m); ,
MPEP,2200,2233(I),p3,,,,,,
MPEP,2200,2233(I),p4,,,,,,
MPEP,2200,2233(II),,,MAILING,,,,
MPEP,2200,2233(II),p1,,,,,,
MPEP,2200,2234,,,Entry of Amendments [R-07.2015],,,,
MPEP,2200,2235,,,Record Systems [R-07.2015],,,,
MPEP,2200,,,,PALM — MONITORING SYSTEMS,,,,
MPEP,2200,,p1,,,,,,
MPEP,2200,2236,,,Assignment of Reexamination [R-07.2015],,,,
MPEP,2200,2236(I),,,EXAMINER ASSIGNMENT POLICY,,,,
MPEP,2200,2236(I),p1,,,,,,
MPEP,2200,2236(I),p2,,,,,,
MPEP,2200,2236(I),p3,,,,,,
MPEP,2200,,,,Copending reissue and reexamination proceedings:,,,,
MPEP,2200,2236(II),,,CONSEQUENCES OF INADVERTENT ASSIGNMENT TO AN ORIGINAL EXAMINER,,,,
MPEP,2200,2236(II),p1,,,,,,
MPEP,2200,2236(II),p2,,,,,37 CFR 1.530; 37 CFR 1.535; ,
MPEP,2200,2237,,,Transfer Procedure [R-07.2015],,,,
MPEP,2200,2238,,,Time Reporting [R-11.2013],,,,
MPEP,2200,2239,,,Reexamination Ordered at the Director’s Initiative [R-07.2015],,,,
MPEP,2200,2240,,,Decision on Request Filed under 35 U.S.C. 302 [R-07.2015],,,,
MPEP,2200,2240(I),,,REQUEST FOR REEXAMINATION OF THE PATENT AFTER REISSUE OF THE PATENT,,,,
MPEP,2200,2240(I),p1,,,,,,
MPEP,2200,2240(II),,,SECOND OR SUBSEQUENT REQUEST FILED UNDER 35 U.S.C. 302 DURING REEXAMINATION,,,,
MPEP,2200,2240(II),p1,,,,35 U.S.C. 302; ,,
MPEP,2200,2240(II),p2,,,,,,
MPEP,2200,2240(II),p3,,,,35 U.S.C. 302; 35 U.S.C. 303; ,37 CFR 1.530(d); 37 CFR 1.515(a); ,
MPEP,2200,2240(II),p4,,,,,,
MPEP,2200,2240(II),p5,,,,,37 CFR 1.182; ,
MPEP,2200,2240(II),p6,,,,,,
MPEP,2200,2240(II),p7,,,,,,
MPEP,2200,2240(II),p8,,,,,,
MPEP,2200,2241,,,Time for Deciding Request Filed under 35 U.S.C. 302 [R-07.2015],,,,
MPEP,2200,2242,,,Criteria for Deciding Request Filed under 35 U.S.C. 302 [R-08.2017],,,,
MPEP,2200,2242(I),,,SUBSTANTIAL NEW QUESTION OF PATENTABILITY,,,,
MPEP,2200,2242(I),p1,,,,,,
MPEP,2200,2242(I),p2,,,,35 U.S.C. 325(d); ,,
MPEP,2200,2242(I),p3,,,,,,
MPEP,2200,,p1,,,,,,
MPEP,2200,,p1,,,,,,
MPEP,2200,,p2,,,,,,
MPEP,2200,,p3,,,,,,"In re Etter, 756 F.2d 852, 857 n.5, 225 USPQ 1, 4 n.5 (Fed. Cir. 1985); "
MPEP,2200,,p4,,,,35 U.S.C. 103; ,,
MPEP,2200,,p5,,,,35 U.S.C. 303; ,37 CFR 1.530(d); 37 CFR 1.515(a); ,
MPEP,2200,,p6,,,,,,
MPEP,2200,2242(II),,,POLICY IN SPECIFIC SITUATIONS,,,,
MPEP,2200,2242(II),p1,,,,35 U.S.C. 325(d); ,,
MPEP,2200,2242(II)(A),,,Prior Favorable Decisions by the U.S. Patent and Trademark Office (Office) on the Same or Substantially Identical Prior Art in Relation to the Same Patent,,,,
MPEP,2200,2242(II)(A),p1,,,,,,"In re Recreative Technologies, 83 F.3d 1394, 38 USPQ2d 1776 (Fed. Cir. 1996); "
MPEP,2200,2242(II)(A),p2,,,,,,"In re Hiniker, 150 F.3d 1362,1365-66, 47 USPQ2d 1523, 1526 (Fed. Cir. 1998); "
MPEP,2200,2242(II)(A),p3,,,,,,
MPEP,2200,2242(II)(A),p4,,,,,,
MPEP,2200,2242,,,".01.01 Criteria for Applying ""Old Art"" as Sole Basis for Reexamination",,,,
MPEP,2200,2242(B),,,Prior Adverse Decisions by the Office on the Same or Substantially Identical Prior Art in the Same Patent,,,,
MPEP,2200,2242(B),p1,,,,,,
MPEP,2200,2242(C),,,Prior Adverse Reissue Application Final Decision by the Director of the USPTO or the Board Based Upon Grounds Other Than Patents or Printed Publications,,,,
MPEP,2200,2242(C),p1,,,,,,
MPEP,2200,2242(D),,,Prior Favorable or Adverse Decisions on the Same or Substantially Identical Prior Art Patents or Printed Publications in Other Cases not Involving the Patent,,,,
MPEP,2200,2242(D),p1,,,,,,
MPEP,2200,2242(III),,,POLICY WHERE A FEDERAL COURT DECISION HAS BEEN ISSUED ON THE PATENT,,,,
MPEP,2200,2242(III)(A),,,Final Holding of Validity by the Courts,,,,
MPEP,2200,2242(III)(A),p1,,,,,,"In re Swanson et al., 540 F.3d 1368, 1378 (Fed. Cir. 2008); In re Baxter International Inc., 678 F.3d 1357, 102 USPQ2d 1925 (Fed. Cir. 2012); "
MPEP,2200,2242(III)(B),,,Nonfinal Holding of Invalidity or Unenforceability by the Courts,,,,
MPEP,2200,2242(III)(B),p1,,,,,,
MPEP,2200,2242(III)(C),,,Final Holding of Invalidity or Unenforceability by the Courts,,,,
MPEP,2200,2242(III)(C),p1,,,,,,
MPEP,2200,2242(III)(C),p2,,,,,,
MPEP,2200,2242(III)(C),p3,,,,,,
MPEP,2200,2243,,,Claims Considered in Deciding Request Filed under 35 U.S.C. 302 [R-07.2015],,,,
MPEP,2200,2244,,,Prior Art on Which the Determination Is Based in Requests Filed under 35 U.S.C. 302 [R-07.2015],,,,
MPEP,2200,2245,,,Processing of Decision [R-07.2015],,,,
MPEP,2200,2246,,,Decision Ordering Reexamination under 35 U.S.C. 304 [R-07.2015],,,,
MPEP,2200,,p1,,,,,,
MPEP,2200,2246,,,.01 New Question of Patentability,,,,
MPEP,2200,2246,,,.73 Correspondence and Inquiry as to Office Actions,,,,
MPEP,2200,2246(I),,,PROCESS OF PREPARING THE DECISION ON THE REQUEST FILED UNDER 35 U.S.C. 302,,,,
MPEP,2200,2246(I),p1,,,,,,
MPEP,2200,2246(I),p2,,,,,,
MPEP,2200,2246(I),p3,,,,,,
MPEP,2200,2246(I),p4,,,,,,
MPEP,2200,2246(II),,,SEEKING REVIEW OF A FINDING OF A SUBSTANTIAL NEW QUESTION OF PATENTABILITY IN EX PARTE REEXAMINATION PROCEEDINGS UNDER 35 U.S.C. 302,,,,
MPEP,2200,2246(II),p1,,,,35 U.S.C. 303; ,,
MPEP,2200,2246(II),p2,,,,35 U.S.C. 304; ,37 CFR 1.530; 37 CFR 1.111(b); ,
MPEP,2200,2246(II),p3,,,,35 U.S.C. 304; ,37 CFR 1.530; 37 CFR 1.111; ,
MPEP,2200,2246(II),p4,,,,,37 CFR 1.181(a)(3); ,
MPEP,2200,2246(II),p5,,,,,37 CFR 1.181(a)(3); ,
MPEP,2200,2246(III),,,PRIOR ART SUBMITTED AFTER THE ORDER,,,,
MPEP,2200,2246(III),p1,,,,,37 CFR 1.501; 37 CFR 1.502; ,
MPEP,2200,2247,,,"Decision under 35 U.S.C. 303 on Request for Reexamination filed Under 35 U.S.C. 302, Request Denied [R-07.2015]",,,,
MPEP,2200,2247,,,.02 No New Question of Patentability,,,,
MPEP,2200,,,,PROCESS OF PREPARING THE DECISION DENYING THE REQUEST,,,,
MPEP,2200,,p1,,,,,,
MPEP,2200,,p2,,,,,,
MPEP,2200,2247.01,,,Examples of Decisions on Request for Reexamination [R-11.2013],,,,
MPEP,2200,2248,,,Petition From Denial of Request Filed Under 35 U.S.C. 302 [R-08.2017],,,,
MPEP,2200,,,,PROCESSING OF PETITION UNDER 37 CFR 1.515(c),,,,
MPEP,2200,,p1,,,,35 U.S.C. 302; ,,
MPEP,2200,,p2,,,,,,
MPEP,2200,,p3,,,,35 U.S.C. 303(c); ,37 CFR 1.515(c); ,
MPEP,2200,,p4,,,,,37 CFR 1.530; ,
MPEP,2200,,p5,,,,,,
MPEP,2200,,p6,,,,,,
MPEP,2200,,p7,,,,,37 CFR 1.515(c); 37 CFR 1.183; ,
MPEP,2200,,p8,,,,35 U.S.C. 303(c); ,37 CFR 1.26(c); 37 CFR 1.515(c); ,
MPEP,2200,,p9,,,,,37 CFR 1.515(c); ,
MPEP,2200,,p10,,,,,37 CFR 1.515(c); ,
MPEP,2200,,p11,,,,,37 CFR 1.181; ,
MPEP,2200,2249,,,Patent Owner’s Statement in Reexaminations Filed Under 35 U.S.C. 302 [R-08.2017],,,,
MPEP,2200,2250,,,Amendment by Patent Owner [R-08.2017],,,,
MPEP,2200,2250(I),,,MANNER OF MAKING AMENDMENTS IN REEXAMINATION PROCEEDINGS,,,,
MPEP,2200,2250(I),p1,,,,,37 CFR 1.52(a); 37 CFR 1.20(c)(3); 37 CFR 1.530(d); ,
MPEP,2200,2250(I)(A),,,The Specification,,,,
MPEP,2200,2250(I)(A),p1,,,,,37 CFR 1.530(d)(1); ,
MPEP,2200,2250(I)(A),p2,,,,,37 CFR 1.530(d)(1); 37 CFR 1.121(g); 37 CFR 1.96; ,
MPEP,2200,2250(I)(A),p3,,,,,37 CFR 1.530(d)(1); ,
MPEP,2200,2250(I)(A),p4,,,,,37 CFR 1.530(d)(1); ,
MPEP,2200,2250(I)(A),p5,,,,,37 CFR 1.530(d)(1); 37 CFR 1.530(f); ,
MPEP,2200,2250(I)(A),p6,,,,,,
MPEP,2200,2250(I)(B),,,The Claims,,,,
MPEP,2200,2250(I)(B),p1,,,,,37 CFR 1.530(d)(2); ,
MPEP,2200,2250(I)(B),p2,,,,,37 CFR 1.530(d)(2); ,
MPEP,2200,2250(I)(C),,,The Drawings,,,,
MPEP,2200,2250(I)(C),p1,,,,,,
MPEP,2200,2250(I)(C),p2,,,,,,
MPEP,2200,2250(I)(D),,,Form Paragraphs - Ex Parte Reexamination,,,,
MPEP,2200,2250,,,.12 Amendments Proposed in a Reexamination - 37 CFR 1.530(d)-(j),,,,
MPEP,2200,2250,,,.13 Improper Amendment in an Ex Parte Reexamination - 37 CFR 1.530(d)-(j),,,,
MPEP,2200,2250(E),,,Form Paragraphs - Inter Partes Reexamination,,,,
MPEP,2200,2250(E),p1,,,,,,
MPEP,2200,2250(II),,,ALL CHANGES ARE MADE VIS-A-VIS THE PATENT BEING REEXAMINED,,,,
MPEP,2200,2250(II),p1,,,,,37 CFR 1.530(i); ,
MPEP,2200,2250(III),,,AMENDMENT AFTER THE PATENT HAS EXPIRED,,,,
MPEP,2200,2250(III),p1,,,,,37 CFR 1.530(j); ,
MPEP,2200,2250(III),p2,,,,,37 CFR 1.530(j); ,
MPEP,2200,2250(III),p3,,,,,,
MPEP,2200,2250(III),p4,,,,,,
MPEP,2200,2250(IV),,,EXAMPLES,,,,
MPEP,2200,2250(IV),p1,,,,,37 CFR 1.530(d)(2); ,
MPEP,2200,2250(V),,,CROSS REFERENCES TO OTHER AREAS,,,,
MPEP,2200,2250.01,,,Correction of Patent Drawings [R-07.2015],,,,
MPEP,2200,2250.02,,,Correction of Inventorship [R-07.2015],,,,
MPEP,2200,2250.03,,,Fees for Adding Claims and for Filing a Petition [R-07.2015],,,,
MPEP,2200,2250.03(I),,,FEES FOR ADDING CLAIMS,,,,
MPEP,2200,2250.03(I),p1,,,,,37 CFR 1.20(c)(3); ,
MPEP,2200,2250.03(I),p2,,,,,37 CFR 1.20; 37 CFR 1.20(c); ,
MPEP,2200,2250.03(I),p3,,,,35 U.S.C. 302; ,,
MPEP,2200,2250.03(I),p4,,,,,37 CFR 1.20(c); ,
MPEP,2200,2250.03(II),,,FEES FOR FILING A PETITION IN REEXAMINATION,,,,
MPEP,2200,2250.03(II),p1,,,,,37 CFR 1.550(i); 37 CFR 1.20(c)(6); 37 CFR 1.530(c); 37 CFR 1.550(e); 37 CFR 1.78; 37 CFR 1.530(l); ,
MPEP,2200,2250.03(II),p2,,,,,37 CFR 1.20(c)(6); 37 CFR 1.550(i); ,
MPEP,2200,2250.03(II),p3,,,,,,
MPEP,2200,2250.03(II),p4,,,,,,
MPEP,2200,2250.03(II),p5,,,,,,
MPEP,2200,2251,,,Reply by Third Party Requester [R-08.2012],,,,
MPEP,2200,2252,,,Consideration of Statement and Reply [R-11.2013 ],,,,
MPEP,2200,2253,,,Consideration by Examiner [R-07.2015],,,,
MPEP,2200,2254,,,Conduct of,,,,
MPEP,2200,,p1,,,,,,
MPEP,2200,2255,,,Who Reexamines [R-07.2015],,,,
MPEP,2200,2256,,,Prior Art Patents and Printed Publications Reviewed by Examiner in Reexamination [R-07.2015],,,,
MPEP,2200,,,,AFTER THE NOTICE OF INTENT TO ISSUE EX PARTE REEXAMINATION CERTIFICATE (NIRC):,,,,
MPEP,2200,,p1,,,,35 U.S.C. 305; ,37 CFR 1.98(a); ,
MPEP,2200,,p2,,,,,37 CFR 1.182; ,
MPEP,2200,,p3,,,,,37 CFR 1.313(c)(1); 37 CFR 1.313(b); 37 CFR 1.98(a); ,
MPEP,2200,,p4,,,,,37 CFR 1.535; 37 CFR 1.540; ,
MPEP,2200,2257,,,Listing of Prior Art [R-07.2015],,,,
MPEP,2200,2258,,,Scope of,,,,
MPEP,2200,2258(I),,,"PRIOR ART PATENTS OR PRINTED PUBLICATIONS, AND DOUBLE PATENTING",,,,
MPEP,2200,2258(I),p1,,,,35 U.S.C. 304; 35 U.S.C. 112; ,,
MPEP,2200,2258(I),p2,,,,35 U.S.C. 102; ,,
MPEP,2200,2258(I),p3,,,,,,
MPEP,2200,2258(I),p4,,,,35 U.S.C. 102(b); 35 U.S.C. 102(d); ,,
MPEP,2200,2258(I),p5,,,,35 U.S.C. 102; ,,
MPEP,2200,2258(I),p6,,,,,,
MPEP,2200,2258(I),p7,,,,,,
MPEP,2200,2258(I),p8,,,,35 U.S.C. 304; 35 U.S.C. 102(g)(2); ,,"In re Lonardo, 119 F.3d 960, 43 USPQ2d 1262 (Fed. Cir. 1997); "
MPEP,2200,2258(I)(A),,,Previously Considered Prior Art Patents or Printed Publications,,,,
MPEP,2200,2258(I)(A),p1,,,,,,"In re Hiniker Co., 150 F.3d 1362, 1367, 47 USPQ2d 1523,1527 (Fed. Cir. 1998); "
MPEP,2200,2258(I)(B),,,Matters Other Than Patents or Printed Publications in Reexaminations Ordered under 35 U.S.C. 304,,,,
MPEP,2200,2258(I)(B),p1,,,,35 U.S.C. 101; 35 U.S.C. 102; ,,"In re Lanham, 1 USPQ2d 1877 (Comm’r Pat. 1986); "
MPEP,2200,2258(I)(C),,,Intervening Patents or Printed Publications,,,,
MPEP,2200,2258(I)(C),p1,,,,35 U.S.C. 120; 35 U.S.C. 112; ,,"In re Ruscetta, 255 F.2d 687, 118 USPQ 101 (CCPA 1958); In re van Langenhoven, 458 F.2d 132, 173 USPQ 426 (CCPA 1972); In re NTP, Inc., 654 F.3d 1268, 99 USPQ2d 1500 (Fed. Cir. 2011); "
MPEP,2200,2258(I)(D),,,Double Patenting,,,,
MPEP,2200,2258(I)(D),p1,,,,35 U.S.C. 302; 35 U.S.C. 303; ,,"In re Lonardo, 119 F.3d 960, 43 USPQ2d 1262 (Fed. Cir. 1997); "
MPEP,2200,2258(I)(D),p2,,,,,,
MPEP,2200,2258(I)(D),p3,,,,35 U.S.C. 302; 35 U.S.C. 304; ,,
MPEP,2200,2258(I)(D),p4,,,,35 U.S.C. 257; 35 U.S.C. 103; ,,
MPEP,2200,2258(I)(D),p5,,,,,,
MPEP,2200,2258(I)(E),,,Affidavits or Declarations or Other Written Evidence,,,,
MPEP,2200,2258(I)(E),p1,,,,,,
MPEP,2200,2258(I)(E),p2,,,,35 U.S.C. 304; ,,
MPEP,2200,2258(I)(F),,,Admissions; Use of Admissions in Reexaminations Filed under 35 U.S.C. 302 and Ordered under 35 U.S.C. 304,,,,
MPEP,2200,2258(I)(F)(1),,,Initial Reexamination Determination and Order,,,,
MPEP,2200,2258(I)(F)(1),p1,,,,35 U.S.C. 303; 35 U.S.C. 301(d); ,37 CFR 1.501; 37 CFR 1.510(b)(2); ,
MPEP,2200,2258(I)(F)(2),,,"Reexamination Ordered under 35 U.S.C. 304, Examination on the Merits",,,,
MPEP,2200,2258(I)(F)(2),p1,,,,35 U.S.C. 304; 35 U.S.C. 305; ,,
MPEP,2200,2258(I)(F)(2),p2,,,,35 U.S.C. 301(a)(2); ,37 CFR 1.501(a)(2); 37 CFR 1.510(b)(2); ,
MPEP,2200,2258(I)(F)(2),p3,,,,35 U.S.C. 302; ,37 CFR 1.104(c)(3); ,
MPEP,2200,2258(I)(F)(2),p4,,,,35 U.S.C. 103; ,37 CFR 1.104(c)(3); ,
MPEP,2200,2258(I)(F)(2),p5,,,,35 U.S.C. 302; 35 U.S.C. 103; ,,"In re Nomiya, 509 F.2d 566, 184 USPQ 607 (CCPA 1975); "
MPEP,2200,2258(I)(F)(2),p6,,,,35 U.S.C. 302; ,,
MPEP,2200,2258(I)(F)(2),p7,,,,35 U.S.C. 257; ,,
MPEP,2200,2258(I)(G),,,Claim Interpretation and Treatment,,,,
MPEP,2200,2258(I)(G),p1,,,,35 U.S.C. 102; 35 U.S.C. 304; ,,
MPEP,2200,2258(I)(G),p2,,,,35 U.S.C. 301(a)(2); ,37 CFR 1.501(a)(2); 37 CFR 1.552; ,
MPEP,2200,2258(I)(G),p3,,,,35 U.S.C. 304; 35 U.S.C. 257; 35 U.S.C. 282; ,,"In re Yamamoto, 740 F.2d 1569, 222 USPQ 934 (Fed. Cir. 1984)); In re Etter, 756 F.2d 852, 225 USPQ 1 (Fed. Cir. 1985)); "
MPEP,2200,2258(II),,,COMPLIANCE WITH 35 U.S.C. 112,,,,
MPEP,2200,2258(II),p1,,,,35 U.S.C. 304; 35 U.S.C. 112; 35 U.S.C. 112; ,,"In re NTP, Inc., 654 F.3d 1268, 99 USPQ2d 1500 (Fed. Cir. 2011); "
MPEP,2200,2258(II),p2,,,,35 U.S.C. 257; 35 U.S.C. 112; ,,
MPEP,2200,2258(II)(A),,,35 U.S.C. 112 Issues To Be Considered in Reexaminations Ordered under 35 U.S.C. 304,,,,
MPEP,2200,2258(II)(A),p1,,,,35 U.S.C. 112; ,,
MPEP,2200,2258(II)(B),,,New Matter,,,,
MPEP,2200,2258(II)(B),p1,,,,"35 U.S.C. 305; 35 U.S.C. 132; 35 U.S.C. 112; 35 U.S.C. 132; 35 U.S.C. 112, first paragraph; ",,
MPEP,2200,2258(II)(C),,,Amendment of the Specification,,,,
MPEP,2200,2258(II)(C),p1,,,,35 U.S.C. 112; ,,
MPEP,2200,2258(III),,,CLAIMS IN PROCEEDING MUST NOT ENLARGE SCOPE OF THE CLAIMS OF THE PATENT,,,,
MPEP,2200,2258(III),p1,,,,35 U.S.C. 305; 35 U.S.C. 305; ,,
MPEP,2200,2258(III)(A),,,Criteria for Enlargement of the Scope of the Claims,,,,
MPEP,2200,2258(III)(A),p1,,,,,,
MPEP,2200,2258(III)(B),,,Amendment of the Specification,,,,
MPEP,2200,2258(III)(B),p1,,,,,,
MPEP,2200,2258(III)(C),,,Rejection of Claims Where There Is Enlargement,,,,
MPEP,2200,2258(III)(C),p1,,,,35 U.S.C. 305; ,,
MPEP,2200,2258,,,".11 Rejection, 35 U.S.C. 305, Claim Enlarges Scope of Patent - Ex Parte Reexamination",,,,
MPEP,2200,2258(IV),,,OTHER MATTERS,,,,
MPEP,2200,2258(IV)(A),,,Patent Under Reexamination Subject of a Prior Office or Court Decision,,,,
MPEP,2200,2258(IV)(A),p1,,,,,,
MPEP,2200,2258(IV)(A),p2,,,,,,
MPEP,2200,2258(IV)(A),p3,,,,35 U.S.C. 304; ,37 CFR 1.552(c); ,"In re Knight, 217 USPQ 294 (Comm’r Pat. 1982); "
MPEP,2200,2258(IV)(B),,,Live Claims That Are Reexamined During Reexamination,,,,
MPEP,2200,2258(IV)(B),p1,,,,35 U.S.C. 302; ,37 CFR 1.510(b); ,
MPEP,2200,2258(IV)(B),p2,,,,35 U.S.C. 302; 35 U.S.C. 303(a); ,,
MPEP,2200,2258(IV)(B),p3,,,,35 U.S.C. 304; ,,
MPEP,2200,2258(IV)(C),,,Restriction Not Proper in Reexamination,,,,
MPEP,2200,2258(IV)(C),p1,,,,,,
MPEP,2200,2258(IV)(D),,,Ancillary Matters,,,,
MPEP,2200,2258(IV)(D),p1,,,,,,
MPEP,2200,2258(IV)(E),,,Claiming Foreign Priority and Domestic Benefit in Reexamination,,,,
MPEP,2200,2258(IV)(E),p1,,,,,,
MPEP,2200,2258(IV)(F),,,Correction of Inventorship,,,,
